,id,permalink,username,text,date,parola_cercata,location,area,citta,raggio
23,1376824771791499273,https://twitter.com/TechniqueEU/status/1376824771791499273,TechniqueEU,"Keyboard is op as fuck, they are all just horrible at aiming",2021-03-30,EU,EU-Nord,EU,Oslo,200km
24,1376822817010941953,https://twitter.com/BartoniEu/status/1376822817010941953,BartoniEu,🥚Happy Easter🥚 to all from our team. https://t.co/3nEzFMtIFc,2021-03-30,EU,EU-Nord,EU,Oslo,200km
25,1376066723334516739,https://twitter.com/keith_wilson/status/1376066723334516739,keith_wilson,EU minimum wage proposal challenges Nordic collective bargaining model. https://t.co/ZOEPto8UiF,2021-03-28,EU,EU-Nord,EU,Oslo,200km
26,1375586069635334151,https://twitter.com/KamariaHussein/status/1375586069635334151,KamariaHussein,.@AbiyAhmedAli continues going against the Ethiopian constitution by allowing regional forces from Amhara to enter the Oromia province. We demand for the . @UN @EU_Commission #OromoProtests #StopWarOnOromia,2021-03-26,EU,EU-Nord,EU,Oslo,200km
27,1375586052463792129,https://twitter.com/KamariaHussein/status/1375586052463792129,KamariaHussein,".@AbiyAhmedAli is actively participating in a foreseeable man-made hunger. Oromos are being executed, homes are burnt down, children &amp; mothers have no shelter or food. Urgent assistance is needed. #OromoProtests #StopWarOnOromia @UN @RedCross @EU_Commission @UNHumanRights",2021-03-26,EU,EU-Nord,EU,Oslo,200km
28,1375586010629820416,https://twitter.com/KamariaHussein/status/1375586010629820416,KamariaHussein,We call on @SecBlinken to urge @PMEthiopia to evacuate Amhara militias that are terrorizing Oromia — the Amhara regional gov't remains adamant about its role in the region. Immediate intervention required. #OromoProtests  #StopWarOnOromia @UN @EU_Commission @UNDP @ASteiner,2021-03-26,EU,EU-Nord,EU,Oslo,200km
29,1375585910285291521,https://twitter.com/KamariaHussein/status/1375585910285291521,KamariaHussein,.@AbiyAhmedAli's administration is silent during Amhara militia occupation in Oromia. @PMEthiopia refuses to accept the worsening humanitarian crisis &amp; endorses ethnic cleansing of Oromos. #OromoProtests #StopWarOnOromia @SecBlinken @EU_Commission @UN,2021-03-26,EU,EU-Nord,EU,Oslo,200km
30,1375585873023152131,https://twitter.com/KamariaHussein/status/1375585873023152131,KamariaHussein,"Ethiopian gov't led by @AbiyAhmedAli is rewarding allies of his unjust war by allowing them to annex parts of Oromia, including in Wallo. Demand Amhara militias out of Oromia to stop this ethnic cleansing project. #OromoProtests #StopWarOnOromia @EU_Commission @SecBlinken @hrw…",2021-03-26,EU,EU-Nord,EU,Oslo,200km
31,1375585836218089472,https://twitter.com/KamariaHussein/status/1375585836218089472,KamariaHussein,We need INDEPENDENT @UN investigations into the war crimes committed in Oromia. #OromoProtests #StopWarOnOromia @SenMarkey @MarosSefcovic @EU_Commission @GermanyDiplo @SecBlinken @POTUS,2021-03-26,EU,EU-Nord,EU,Oslo,200km
32,1375585819981922304,https://twitter.com/KamariaHussein/status/1375585819981922304,KamariaHussein,Mr. @AbiyAhmedAli is yet to acknowledge the atrocities caused by Amhara militia in Wallo and it’s long occupation in Western and Southern Oromia. #OromoProtests  #StopWarOnOromia @UN @SenMarkey @MarosSefcovic @EU_Commission @GermanyDiplo,2021-03-26,EU,EU-Nord,EU,Oslo,200km
33,1370297125179899904,https://twitter.com/Dandy_Woods/status/1370297125179899904,Dandy_Woods,"Welcome to ""SODOM"" and ""GOMORRAH"" 🤔🤦‍♂️🤦‍♂️👀
Via @euronews: MEPs vote to declare EU a 'freedom zone' for LGBT people
https://t.co/YjEXYxgyVl",2021-03-12,EU,EU-Nord,EU,Oslo,200km
34,1369359837432324097,https://twitter.com/agneslepus/status/1369359837432324097,agneslepus,Eu quero tirar fotos em underwear mas sinto tanto receio do judgment. Not me slut shaming myself 🥴,2021-03-09,EU,EU-Nord,EU,Oslo,200km
35,1367904331438166020,https://twitter.com/johanbjerkem/status/1367904331438166020,johanbjerkem,"After 5 amazing years in #Brussels, life has taken a turn. Moving to #Oslo to start at @NorwayMFA #aspirant. Sad to leave @EFTAsecretariat &amp; great colleagues ❤️ Now working on #EUGreenDeal #EU #Nordics - for King and country 🤓🇳🇴 https://t.co/WZIN8SSs4v",2021-03-05,EU,EU-Nord,EU,Oslo,200km
36,1367813819641237513,https://twitter.com/Hugo_deBoer/status/1367813819641237513,Hugo_deBoer,This is a great initiative by @forskningsradet @HorisontEuropa to increase the impact of EU projects in Norway. We are really excited with the support! https://t.co/R2cmKjEncg,2021-03-05,EU,EU-Nord,EU,Oslo,200km
