,id,permalink,username,text,date,parola_cercata,location,area,citta,raggio
24,1373791416435011589,https://twitter.com/_marta_anjos/status/1373791416435011589,_marta_anjos,Eu vou resolver,2021-03-22,EU,EU-Ovest,EU,Lisbona,100km
25,1373781595887394817,https://twitter.com/ooobttz/status/1373781595887394817,ooobttz,eu disse isto em stream https://t.co/MH31D4BhsU,2021-03-21,EU,EU-Ovest,EU,Lisbona,100km
26,1373676266394632194,https://twitter.com/vvlgarism/status/1373676266394632194,vvlgarism,meanwhile the eu 😴😴😴 https://t.co/n8FW38oq56,2021-03-21,EU,EU-Ovest,EU,Lisbona,100km
27,1373647033161105411,https://twitter.com/policastri/status/1373647033161105411,policastri,Eu sou Up!!!! https://t.co/eVMU0H29h1,2021-03-21,EU,EU-Ovest,EU,Lisbona,100km
28,1373589009931366400,https://twitter.com/Jaime_Esteves/status/1373589009931366400,Jaime_Esteves,#EU failures seem to reflect fundamental flaws in the continent’s institutions and attitudes — including the same bureaucratic and intellectual rigidity that made the euro crisis a decade ago far worse than it should have been. https://t.co/EBaTMLEvCT,2021-03-21,EU,EU-Ovest,EU,Lisbona,100km
29,1373388525488443395,https://twitter.com/_theuspontes/status/1373388525488443395,_theuspontes,eu every single day https://t.co/Oql8eB7xIG,2021-03-20,EU,EU-Ovest,EU,Lisbona,100km
30,1372748719540506630,https://twitter.com/CjEmperor/status/1372748719540506630,CjEmperor,"Unpopular opinion acho eu 
Chicago freestyle ta no top5 love songs do drake",2021-03-19,EU,EU-Ovest,EU,Lisbona,100km
31,1372606108431486981,https://twitter.com/NOOK76305338/status/1372606108431486981,NOOK76305338,The “Digital Green Certificate” will facilitate safe and free movement during the COVID-19 pandemic within the EU. #DigitalGreenCertificate #europe #travel #airbnb #Tourism https://t.co/wZfAVziQSe,2021-03-18,EU,EU-Ovest,EU,Lisbona,100km
32,1372444394486386691,https://twitter.com/IBivolaru/status/1372444394486386691,IBivolaru,"Happy to organize first meeting of the Head of Department for Romanians Abroad, Mrs. Oana Ursache with Romanian community living in🇵🇹, discussing issues of common interest &amp;new projects. 🇷🇴community in 🇵🇹ranks 1st among foreign communities coming from EU Member States @MAERomania https://t.co/OCiVWqi46K",2021-03-18,EU,EU-Ovest,EU,Lisbona,100km
33,1372370528799981569,https://twitter.com/_marta_anjos/status/1372370528799981569,_marta_anjos,I swear. If it was that easy eu estava bem 🤡 https://t.co/XXrSYBoQ3j,2021-03-18,EU,EU-Ovest,EU,Lisbona,100km
34,1372313596194131972,https://twitter.com/jcurinha/status/1372313596194131972,jcurinha,Digital day 2021 programme | Shaping Europe’s digital future https://t.co/sTp3YeIAIc via @EU_Commission,2021-03-17,EU,EU-Ovest,EU,Lisbona,100km
35,1371894379833610240,https://twitter.com/m3thos/status/1371894379833610240,m3thos,"while USA and UK continues to vaccinate full steam ahead, EU is futzing around, vaccine shortages and whatnot and somehow i dont see massive pressure and criticism to the non-directed elected leader Ursula von der Leyen..",2021-03-16,EU,EU-Ovest,EU,Lisbona,100km
36,1371885278848237572,https://twitter.com/GeorgiosC71/status/1371885278848237572,GeorgiosC71,"On this newsletter info on #Virtual training course on EU and IMO for 🇧🇪 Maritime Transport Directorate General, the 🇧🇪 Institute for Postal Services and Telecommunications, and the Royal Belgian Institute of Natural Sciences. #training  #capabilitybuilding #emsa_academy https://t.co/yEct7QSKn1",2021-03-16,EU,EU-Ovest,EU,Lisbona,100km
37,1371624179875905538,https://twitter.com/Mohsen1Ghasemi/status/1371624179875905538,Mohsen1Ghasemi,"Why Europe should lobby Biden to rejoin #JCPOA...
#Iran #EU #USA #JoeBiden
@2021PortugalEU @POTUS
@eu_eeas https://t.co/KNc4i2xQx5",2021-03-16,EU,EU-Ovest,EU,Lisbona,100km
38,1370877002211864579,https://twitter.com/laisgalante/status/1370877002211864579,laisgalante,heavens know i’m miserable know exala minha energy dos ultimos 3 meses de tal maneira a letra o ritmo o odio THE SMITHS EU TE AMO,2021-03-13,EU,EU-Ovest,EU,Lisbona,100km
39,1370181943233511424,https://twitter.com/heterophobique/status/1370181943233511424,heterophobique,thoughts on the russo-ukrainian war and its effect on the russian financial crisis? — eu la ligo kkkk https://t.co/zxXDrD0oLk,2021-03-12,EU,EU-Ovest,EU,Lisbona,100km
40,1370140674083930127,https://twitter.com/laisgalante/status/1370140674083930127,laisgalante,no meu casamento eu quero gritar I FEEL GOD IN THIS CHILI’S TONIGHT,2021-03-11,EU,EU-Ovest,EU,Lisbona,100km
41,1369054333233491971,https://twitter.com/Fellipeaugusto/status/1369054333233491971,Fellipeaugusto,Eu To morto kkkkk https://t.co/DiLgsXnK16,2021-03-08,EU,EU-Ovest,EU,Lisbona,100km
42,1368722715335684096,https://twitter.com/adorobetas/status/1368722715335684096,adorobetas,Qnd me dizem isso eu fico tipo 😐 bitch you think im your regular baby?😑 https://t.co/UZNVjW5B6z,2021-03-08,EU,EU-Ovest,EU,Lisbona,100km
43,1368272841150435342,https://twitter.com/IbrahXans/status/1368272841150435342,IbrahXans,"Eu tweetando, cagando 🙃💩",2021-03-06,EU,EU-Ovest,EU,Lisbona,100km
44,1367939008408518658,https://twitter.com/SaintfPablo/status/1367939008408518658,SaintfPablo,"She say, ""Do you love me?"" I tell her, ""Only partly""
I only love my bed and my momma, I'm sorry

Quando o Drake disse isto eu senti",2021-03-05,EU,EU-Ovest,EU,Lisbona,100km
45,1367798850145169408,https://twitter.com/chaoticrafa/status/1367798850145169408,chaoticrafa,"Wanna know the height of cringe? Eu a ir de comboio de Massamá a Oriente, cosplaying o Undertaker de Kuroshitsuji. https://t.co/lykMplLc0W",2021-03-05,EU,EU-Ovest,EU,Lisbona,100km
46,1367522696750317570,https://twitter.com/tiagovarzim/status/1367522696750317570,tiagovarzim,"Via @euronews: EU first as Italy blocks export of COVID-19 vaccines to Australia
https://t.co/MKt9KLMp4M",2021-03-04,EU,EU-Ovest,EU,Lisbona,100km
47,1367122791179440131,https://twitter.com/cscaldeira10/status/1367122791179440131,cscaldeira10,Freaky eu sinto-me freaky,2021-03-03,EU,EU-Ovest,EU,Lisbona,100km
48,1366940975571095554,https://twitter.com/marialuisatuita/status/1366940975571095554,marialuisatuita,Kkkkkkkkkkk eu to morrendo,2021-03-03,EU,EU-Ovest,EU,Lisbona,100km
