,id,permalink,username,text,date,parola_cercata,location,area,citta,raggio
0,1376984236801024002,https://twitter.com/Mr_C_Wadd/status/1376984236801024002,Mr_C_Wadd,"https://t.co/410Psue09r

#Canada's National Advisory Committee on Immunization said ""there is substantial uncertainty about the benefit of providing #AstraZeneca Covid-19 vaccines to adu...",2021-03-30,AstraZeneca,EU-Ovest,EU,Lisbona,100km
1,1376954611181948933,https://twitter.com/chartersazevedo/status/1376954611181948933,chartersazevedo,"""The benefits of rebranding will not only impact your overall inbound strategy, but they'll make your company more profitable.""

Vaxzevria (previously COVID-19 Vaccine AstraZeneca).

https://t.co/VJoxw3RMoK",2021-03-30,AstraZeneca,EU-Ovest,EU,Lisbona,100km
2,1376944026163818499,https://twitter.com/financeandKM/status/1376944026163818499,financeandKM,"Even as the EU regulator says the benefits outweigh the risks, Scandinavian countries remain wary of AstraZeneca's vaccine.  https://t.co/TZevO63OpH",2021-03-30,AstraZeneca,EU-Ovest,EU,Lisbona,100km
3,1376914532011016193,https://twitter.com/mallopes/status/1376914532011016193,mallopes,Germany to discuss AstraZeneca COVID shots after blood clot reports | Article [AMP] | Reuters https://t.co/4n38URQkLa,2021-03-30,AstraZeneca,EU-Ovest,EU,Lisbona,100km
4,1371776879875788801,https://twitter.com/lmldias/status/1371776879875788801,lmldias,"Common sense!
#AstraZeneca https://t.co/E5uaEN9DBD",2021-03-16,AstraZeneca,EU-Ovest,EU,Lisbona,100km
5,1371608961871384577,https://twitter.com/RJCastro/status/1371608961871384577,RJCastro,Is Europe's AstraZeneca jab decision-making flawed? https://t.co/aAfoEngLLB,2021-03-15,AstraZeneca,EU-Ovest,EU,Lisbona,100km
