,id,permalink,username,text,date,parola_cercata,location,area,citta,raggio
24,1373808943391256577,https://twitter.com/gracieopulanza/status/1373808943391256577,gracieopulanza,"EU blocks export of AstraZeneca vaccines to Britain
Boris Johnson will telephone his European counterparts this week to discourage export bans.
#AstraZenaca
#Europe
Versus #BrexitBritain
This will either save lives or not?",2021-03-22,AstraZeneca,EU-CENTRAL,EU,Roma,400km
25,1373230828797497346,https://twitter.com/catalaniluigi/status/1373230828797497346,catalaniluigi,"Keep calm &amp; #AstraZeneca
Grazie @UniBasilicata https://t.co/pTV98R5y8T",2021-03-20,AstraZeneca,EU-CENTRAL,EU,Roma,400km
26,1372516092208418818,https://twitter.com/CrackFriday/status/1372516092208418818,CrackFriday,"Grande fiducia in #AstraZeneca worldwide hehehe 
Indonesia will restart AstraZeneca vaccines when regulators give the go ahead, health minister says  https://t.co/OpvKE89dJ6",2021-03-18,AstraZeneca,EU-CENTRAL,EU,Roma,400km
27,1371715439542292480,https://twitter.com/fabio_tognella/status/1371715439542292480,fabio_tognella,"[...the benefits of the AstraZeneca vaccine in preventing COVID-19, with its associated risk of hospitalisation and death, outweigh the risks of side effects...] https://t.co/rTsOsojU4V via @EMA_News",2021-03-16,AstraZeneca,EU-CENTRAL,EU,Roma,400km
28,1371507220693848066,https://twitter.com/francelenzi/status/1371507220693848066,francelenzi,"the benefits of the AstraZeneca vaccine in preventing COVID-19, with its associated risk of hospitalisation and death, outweigh the risks of side effects.

https://t.co/IpJzVi4D3Y via @EMA_News",2021-03-15,AstraZeneca,EU-CENTRAL,EU,Roma,400km
29,1371493601730035714,https://twitter.com/tatore/status/1371493601730035714,tatore,#astrazeneca is the new #mainagioia dei #BigPharma,2021-03-15,AstraZeneca,EU-CENTRAL,EU,Roma,400km
30,1371342183249367040,https://twitter.com/MdVarvaras/status/1371342183249367040,MdVarvaras,"I'm not a fan of flash cards but I admit though.... flash cards aren't always bad. 
Here we have a very informative cards on the current #COVID19 #vaccines  

First part
#Moderna
#Pfizer-BionTech
#Oxfrod-AstraZeneca 
#J&amp;J https://t.co/LGIVYE1KEH",2021-03-15,AstraZeneca,EU-CENTRAL,EU,Roma,400km
31,1370123486853804033,https://twitter.com/Nerugnara63/status/1370123486853804033,Nerugnara63,"Il leader delle #sardine.. anche no, grazie. #AstraZeneca",2021-03-11,AstraZeneca,EU-CENTRAL,EU,Roma,400km
32,1370085790978605062,https://twitter.com/AndFranchini/status/1370085790978605062,AndFranchini,Serve commentare? #AstraZeneca https://t.co/zSf4q5S3Co,2021-03-11,AstraZeneca,EU-CENTRAL,EU,Roma,400km
33,1368578521359081472,https://twitter.com/giusbrindisi/status/1368578521359081472,giusbrindisi,"Shame on us!!!

Italy has largest EU AstraZeneca stock but lowest vaccination rate' | via @telegraph https://t.co/GPchOLZOFo",2021-03-07,AstraZeneca,EU-CENTRAL,EU,Roma,400km
