,id,permalink,username,text,date,parola_cercata,location,area,citta,raggio
22,1377018643238825984,https://twitter.com/GlowstoneKatie/status/1377018643238825984,GlowstoneKatie,Covid: Germany limits use of AstraZeneca Covid jab for under-60s - BBC News. First they ban over 60s now under 60s !!! https://t.co/YZjXUS6cJB,2021-03-30,AstraZeneca,GB-SUD,GB,London,200km
23,1377017789735522304,https://twitter.com/osagie1966/status/1377017789735522304,osagie1966,COVID-19: Germany to suspend Oxford-AstraZeneca coronavirus vaccine for under-60s https://t.co/aUH5VwCIPd,2021-03-30,AstraZeneca,GB-SUD,GB,London,200km
24,1377017369705517059,https://twitter.com/SkyNews/status/1377017369705517059,SkyNews,Germany will suspend using the Oxford-AstraZeneca vaccine in the under-60s over concerns about rare blood clots https://t.co/i3nxGWCkwp,2021-03-30,AstraZeneca,GB-SUD,GB,London,200km
25,1377017101421010951,https://twitter.com/BarryAddison/status/1377017101421010951,BarryAddison,"From The Telegraph   ""AstraZeneca vaccine scientists awarded £1.4M for gonorrhoea vaccine""

I just hope they don't get the jabs muddled up!",2021-03-30,AstraZeneca,GB-SUD,GB,London,200km
26,1377016818892632064,https://twitter.com/osagie1966/status/1377016818892632064,osagie1966,A ‘super gonorrhea’ vaccine is being developed by the team behind AstraZeneca’s COVID-19 shot https://t.co/HPzmN4Yf2O,2021-03-30,AstraZeneca,GB-SUD,GB,London,200km
27,1377016662675877896,https://twitter.com/ppjkis/status/1377016662675877896,ppjkis,Covid: Germany limits use of AstraZeneca Covid jab for under-60s 18 million people had the vaccine &amp; 37 died of blood clots &amp; there’s no proof that they got them because of the jab ??? https://t.co/tWwlLvpRhV,2021-03-30,AstraZeneca,GB-SUD,GB,London,200km
28,1377015238655160325,https://twitter.com/vbaileyactor/status/1377015238655160325,vbaileyactor,COVID-19: Germany to suspend Oxford-AstraZeneca coronavirus vaccine for under-60s #covid19 https://t.co/XDbhOP7uJ2,2021-03-30,AstraZeneca,GB-SUD,GB,London,200km
29,1377014770575028230,https://twitter.com/osagie1966/status/1377014770575028230,osagie1966,"Britain could be in for a rough ride with the Oxford-AstraZeneca jab, but there’s no need to panic https://t.co/eLcr0uObVw",2021-03-30,AstraZeneca,GB-SUD,GB,London,200km
30,1377014067127259136,https://twitter.com/vbaileyactor/status/1377014067127259136,vbaileyactor,Britain could be in for a rough ride with the Oxford-AstraZeneca jab #COVID19 https://t.co/TxObwIZcFo,2021-03-30,AstraZeneca,GB-SUD,GB,London,200km
31,1377012416203137027,https://twitter.com/Orgetorix/status/1377012416203137027,Orgetorix,German cities suspend AstraZeneca jabs over new blood clots https://t.co/ttublyMNP9 via ⁦@thetimes⁩,2021-03-30,AstraZeneca,GB-SUD,GB,London,200km
32,1377011126387539970,https://twitter.com/paulpetertak/status/1377011126387539970,paulpetertak,Seriously? First Germany doesn’t support use of AZ Covid vaccine in 65 and older and now limits its use for under-60s?? Not very scientific and not a great strategy to create trust in vaccination program. #covid19 #vaccine #AstraZeneca #Germany  https://t.co/ktD0koOHDM,2021-03-30,AstraZeneca,GB-SUD,GB,London,200km
33,1377010879439503365,https://twitter.com/biedexmarkets/status/1377010879439503365,biedexmarkets,"Germany to restrict AstraZeneca use in under-60s over clots -
In this file photo dated Monday, March 22, 2021, medical staff prepares a syringe from a vial of the AstraZeneca coronavirus vaccine during preparations at the vaccine center in Ebersberg near Munich, Germany. Berli...",2021-03-30,AstraZeneca,GB-SUD,GB,London,200km
34,1377010731082776576,https://twitter.com/TheParsonsPages/status/1377010731082776576,TheParsonsPages,Germany restricts AstraZeneca jab amid fresh concerns over blood clots https://t.co/NjWUiC9PaU,2021-03-30,AstraZeneca,GB-SUD,GB,London,200km
35,1377008991096737795,https://twitter.com/ftworldnews/status/1377008991096737795,ftworldnews,Germany will only use AstraZeneca jab on over-60s https://t.co/g3ItHz34NY,2021-03-30,AstraZeneca,GB-SUD,GB,London,200km
36,1377008790390849536,https://twitter.com/Angelsfeartogo/status/1377008790390849536,Angelsfeartogo,"AstraZeneca... the in out shake it all about vaccine.
Germany limit to those in the over  60’s 🙄",2021-03-30,AstraZeneca,GB-SUD,GB,London,200km
37,1377007828989308933,https://twitter.com/NahidAlaei/status/1377007828989308933,NahidAlaei,Covid: Germany limits use of AstraZeneca Covid jab for under-60s - BBC News https://t.co/PJOU650tWc,2021-03-30,AstraZeneca,GB-SUD,GB,London,200km
38,1377007791932465152,https://twitter.com/jonathanboyd/status/1377007791932465152,jonathanboyd,AstraZeneca's own fund managers (Handelsbanken Fonder) must also be wondering right about now if the vaccine was worth it - quarter ending and this non-Ucits has been soundly spanked. Data from @Fondkollen and @Nordnet https://t.co/8k7E9iGCk6,2021-03-30,AstraZeneca,GB-SUD,GB,London,200km
39,1377007636168724483,https://twitter.com/thzbr/status/1377007636168724483,thzbr,can’t wait to watch the netflix documentary in 2 years on how countries panic-suspended astrazeneca over a few viral articles https://t.co/X4kssNICrm,2021-03-30,AstraZeneca,GB-SUD,GB,London,200km
40,1377007429867671552,https://twitter.com/standardnews/status/1377007429867671552,standardnews,Berlin state hospitals stop giving AstraZeneca’s Covid-19 vaccine to women under 55 https://t.co/BRLblwQbqq,2021-03-30,AstraZeneca,GB-SUD,GB,London,200km
41,1377007417884602371,https://twitter.com/steveelsom1/status/1377007417884602371,steveelsom1,Contradictory coverage @itvnews citing 31 blood clots from 2.4m doses of @AstraZeneca vaccine and that Germany’s response to this is ‘muddled’. However 65 deaths from a population of 65 million in the UK....is deemed alarming.,2021-03-30,AstraZeneca,GB-SUD,GB,London,200km
42,1377007165022560266,https://twitter.com/naffraf/status/1377007165022560266,naffraf,Wtf are Germany playing at ? This is ridiculous regarding Astra Zeneca.,2021-03-30,AstraZeneca,GB-SUD,GB,London,200km
43,1377007119396962310,https://twitter.com/FreitagWolf/status/1377007119396962310,FreitagWolf,"Breaking: Germany to Bar AstraZeneca Vaccine for Those Under 60 Starting Wednesday  [""https://t.co/SQwMJvXUJT""]",2021-03-30,AstraZeneca,GB-SUD,GB,London,200km
44,1377006451122655233,https://twitter.com/homsian/status/1377006451122655233,homsian,A devastating blow to the #AstraZeneca vaccine https://t.co/Hg3cGGc3fb,2021-03-30,AstraZeneca,GB-SUD,GB,London,200km
45,1377006396416389125,https://twitter.com/Fire_Star_News/status/1377006396416389125,Fire_Star_News,Canada then Germany casting new doubts on astra zeneca. Is there something political behind this? Are big pharma out to smear because it's at cost? Something's not right... https://t.co/dhPnRWFp8W,2021-03-30,AstraZeneca,GB-SUD,GB,London,200km
46,1377006244486119427,https://twitter.com/DonnaCiraFood88/status/1377006244486119427,DonnaCiraFood88,"Britain could be in for a rough ride with the Oxford-AstraZeneca jab, but there’s no need to panic' | via @telegraph https://t.co/Dz5Czd0x5s",2021-03-30,AstraZeneca,GB-SUD,GB,London,200km
47,1377005697909555206,https://twitter.com/Martian_girl/status/1377005697909555206,Martian_girl,"German health officials today suspended use of AstraZeneca's COVID vaccine for people under 60 as a “precautionary measure,” stating that people needed to “treat it carefully and wait for the talks taking place at the federal level.”",2021-03-30,AstraZeneca,GB-SUD,GB,London,200km
48,1377004924647669760,https://twitter.com/DonnaCiraFood88/status/1377004924647669760,DonnaCiraFood88,AstraZeneca vaccine - was it really worth it? https://t.co/muN8BodPQV,2021-03-30,AstraZeneca,GB-SUD,GB,London,200km
49,1377004399915073541,https://twitter.com/JonAKnights/status/1377004399915073541,JonAKnights,This is getting beyond a joke now....how many more times do they need to be told it is safe!! 🤷🏻‍♂️~ Covid: Germany limits use of AstraZeneca Covid jab for under-60s https://t.co/viZpEWSgJV,2021-03-30,AstraZeneca,GB-SUD,GB,London,200km
50,1377004200232689670,https://twitter.com/RedRobko/status/1377004200232689670,RedRobko,"So Germany have suspended the use of the v☠x for under 60 year olds due to blood clots, there must be something to this with all these suspensions.
#AstraZeneca 
#COVID19 
#CoronaVirusUpdates 

https://t.co/PKdPZDTWYj",2021-03-30,AstraZeneca,GB-SUD,GB,London,200km
51,1377004014043336712,https://twitter.com/Totusporcus/status/1377004014043336712,Totusporcus,"Do I detect some sort of project fear in tonight's dramatic headlines?

Britain could be in for a rough ride with the Oxford-AstraZeneca jab, but there’s no need to panic

https://t.co/nBrzLh3b0V",2021-03-30,AstraZeneca,GB-SUD,GB,London,200km
52,1377003477008809995,https://twitter.com/gscott792/status/1377003477008809995,gscott792,"GERMANY`S suspending of routine use of the Oxford-AstraZeneca Covid-19 vaccine for people aged below 60 is nothing more than the old anti-british sentiment rearing it`s head again in my view @BBCNews ,it has been proven to have many more benefits than risks time and again!!",2021-03-30,AstraZeneca,GB-SUD,GB,London,200km
53,1377001562233565184,https://twitter.com/WoodmanJulia/status/1377001562233565184,WoodmanJulia,AstraZeneca suspended again in parts of Germany over brain thrombosis fears https://t.co/MNW4V7Etcd via @MetroUK,2021-03-30,AstraZeneca,GB-SUD,GB,London,200km
54,1377000673695436818,https://twitter.com/Telegraph/status/1377000673695436818,Telegraph,France and Germany were in negotiations with Vladimir Putin to supply the Russian covid vaccine to the EU after Angela Merkel suspended use of the Oxford-AstraZeneca jab for the under 60s https://t.co/Fexocz0Ebu,2021-03-30,AstraZeneca,GB-SUD,GB,London,200km
55,1377000651989909510,https://twitter.com/croupier1970/status/1377000651989909510,croupier1970,"All I can say, as a man who has been vaccinated is... ""THANK YOU @AstraZeneca "" &amp; ""Thank you Pascal Soriot""!!! Politics &amp; Religion are the route of all evil.  Good deeds are never forgotten, &amp; my family shall never forget what Astra Zeneca have done ♥️

https://t.co/cDv4usnbvX",2021-03-30,AstraZeneca,GB-SUD,GB,London,200km
56,1377000571824144397,https://twitter.com/NahidAlaei/status/1377000571824144397,NahidAlaei,"Factbox: Countries resume use of AstraZeneca vaccine, while some lose confidence - Reuters UK https://t.co/47L1O63V6A",2021-03-30,AstraZeneca,GB-SUD,GB,London,200km
57,1377000376013062144,https://twitter.com/NahidAlaei/status/1377000376013062144,NahidAlaei,Germany's vaccine regulator reports 31 cases of blood disorder after AstraZeneca shot - Reuters UK https://t.co/oc4xC1cue9,2021-03-30,AstraZeneca,GB-SUD,GB,London,200km
58,1377000266013290500,https://twitter.com/MarnieRiptide/status/1377000266013290500,MarnieRiptide,"Merkel and Macron in talks to use Russian jab
https://t.co/lbGqvG3fUS 
Morons!!! Russia stole the jab from AstraZeneca! 😂😂😂",2021-03-30,AstraZeneca,GB-SUD,GB,London,200km
59,1376997246248554499,https://twitter.com/Jderbyshire/status/1376997246248554499,Jderbyshire,Germany will only use AstraZeneca jab on over-60s - @GuyChazan with the latest https://t.co/njA1xGUDCj,2021-03-30,AstraZeneca,GB-SUD,GB,London,200km
60,1376996872850661380,https://twitter.com/petermbenglish/status/1376996872850661380,petermbenglish,"MHRA: ""It has not been confirmed that the reports of blood clots were caused by the AstraZeneca COVID-19 vaccine. People should still go and get their COVID-19 vaccine when asked to do so.""

https://t.co/IbCgxtMfv7",2021-03-30,AstraZeneca,GB-SUD,GB,London,200km
61,1376996076914417667,https://twitter.com/Diana6197Davis/status/1376996076914417667,Diana6197Davis,"Germany’s vaccine committee 'STIKO' recommended AstraZeneca’s Covid-19 vaccine used in people aged 60+! Report from 'Paul Ehrlich Institute', Germany's medical regulatory body of rare, severe thromboembolic side effects in 31 people after 1st dose! Jab given since February 2021! https://t.co/osO5cYvf1A",2021-03-30,AstraZeneca,GB-SUD,GB,London,200km
62,1376995716418134016,https://twitter.com/PhilMyers53/status/1376995716418134016,PhilMyers53,"Hearing of lots of unpleasant reactions to jabs. Mainly AstraZeneca? I had Pfizer no reaction 

What did you have? Did you have an unpleasant reaction?",2021-03-30,AstraZeneca,GB-SUD,GB,London,200km
63,1376995278838988801,https://twitter.com/Bumbleslumber/status/1376995278838988801,Bumbleslumber,UPDATE: German cities halt AstraZeneca jabs for under-60s – The Local https://t.co/BmbGisLU63,2021-03-30,AstraZeneca,GB-SUD,GB,London,200km
64,1376995163793457162,https://twitter.com/bbchealth/status/1376995163793457162,bbchealth,Covid: German regions restrict use of AstraZeneca jab https://t.co/adbE5rrBCt,2021-03-30,AstraZeneca,GB-SUD,GB,London,200km
65,1376995156906418180,https://twitter.com/CTVKitchener/status/1376995156906418180,CTVKitchener,"At least three pharmacies located in Waterloo Region will likely receive their first doses of the AstraZeneca vaccine this week, provincial officials said Tuesday.​  https://t.co/1Vwzr2sDH0",2021-03-30,AstraZeneca,GB-SUD,GB,London,200km
66,1376992206209359875,https://twitter.com/clive___bixby/status/1376992206209359875,clive___bixby,Please whatever you do don’t search #AstraZeneca there some fucking bonkers antivax people in this world,2021-03-30,AstraZeneca,GB-SUD,GB,London,200km
67,1376991390224281602,https://twitter.com/DrJBPhillips/status/1376991390224281602,DrJBPhillips,"If true, snubbing AstraZeneca and plumping for Sputnik, this does not bode well... https://t.co/J6dAlhKZ2N",2021-03-30,AstraZeneca,GB-SUD,GB,London,200km
68,1376991375242227713,https://twitter.com/SkyNews/status/1376991375242227713,SkyNews,COVID-19: Germany to suspend Oxford-AstraZeneca coronavirus vaccine for under-60s https://t.co/J7qY3usZ7g,2021-03-30,AstraZeneca,GB-SUD,GB,London,200km
69,1376991233525100549,https://twitter.com/BenTheBold/status/1376991233525100549,BenTheBold,"I've just seen announced on a German TV news update, the AstraZeneca vaccine can now only be used for those aged 60 and over in Germany, due to concerns over potential brain blood clots. They reported there have been 9 deaths (in younger people).",2021-03-30,AstraZeneca,GB-SUD,GB,London,200km
70,1376990825683517443,https://twitter.com/nec3/status/1376990825683517443,nec3,A neuroscientist writes on AstraZeneca fears https://t.co/xUkzK8HljM,2021-03-30,AstraZeneca,GB-SUD,GB,London,200km
