,id,permalink,username,text,date,parola_cercata,location,area,citta,raggio
22,1376950779974721537,https://twitter.com/RTalini/status/1376950779974721537,RTalini,Fiscal spending is badly needed in the EU to train the workforce and build the infrastructure needed for a green and digital transition. More needs to be done now @Palazzo_Chigi @bkagvat @EmmanuelMacron https://t.co/QqAr4BZo5N,2021-03-30,EU,EU-CENTRAL,EU,Roma,400km
23,1376943126326222853,https://twitter.com/fabriziopaventi/status/1376943126326222853,fabriziopaventi,IoT satellite network startup Hiber secures €26M in funding round led by EU’s innovation agency https://t.co/iwY7RD3EPx https://t.co/aisTTkq5wS,2021-03-30,EU,EU-CENTRAL,EU,Roma,400km
24,1376942437600530433,https://twitter.com/Certifiedjunta/status/1376942437600530433,Certifiedjunta,"“They said you guys don’t belong here,” ......“They said if we stay, they will kill us.” #VerifiedWithdrawalOfEritrea @hrw @POTUS @SecBlinken @EU_Commission @UN @antonioguterres 
https://t.co/sF3DpgUgWy",2021-03-30,EU,EU-CENTRAL,EU,Roma,400km
25,1376931222698385418,https://twitter.com/UNICEFInnocenti/status/1376931222698385418,UNICEFInnocenti,"How can we end institutionalization and strengthen community-based care for children in Europe &amp; beyond?

Join @UnicefBulgaria, @KolevaDani, @zroussinova, @UNICEF_ECA, @EU_Social, @JanaHainsworth + @Eurochild_org for the next #BOURE2020 webinar.

🗓️ 7 April
⏲️ 14:00-15:30 CET",2021-03-30,EU,EU-CENTRAL,EU,Roma,400km
26,1376930563823697925,https://twitter.com/davidsteven/status/1376930563823697925,davidsteven,It's revolting that live animals are being exported from the EU in such large numbers. Why on earth not just export meat? https://t.co/FdO4rNnpDO,2021-03-30,EU,EU-CENTRAL,EU,Roma,400km
27,1376928760029708292,https://twitter.com/OrgRome/status/1376928760029708292,OrgRome,The Latest: Italy orders 5-day quarantine on entries from EU https://t.co/tAuJfquIqE #Rome #Italy,2021-03-30,EU,EU-CENTRAL,EU,Roma,400km
28,1376921587925053448,https://twitter.com/SriEvent/status/1376921587925053448,SriEvent,"#SriAgenda underway 🔘 #Mar30

#SustainableFinance: Market Growth, Taxonomy &amp; #FiduciaryDuty | w/in #eselaVC21 Final week ""@esela_eu

#impinv #ESG #BizHumanRights @AMPAvocat @j_stroehle @PlanetBubble @LaurenOPV @LynnENicholson @Patushka140 @katarzynaszwarc @sarahgor @BlendedValue https://t.co/GRxyFcnVA1",2021-03-30,EU,EU-CENTRAL,EU,Roma,400km
29,1376915443982741517,https://twitter.com/spe1977/status/1376915443982741517,spe1977,Greece among 6 EU countries to receive additional pandemic aid under SURE program https://t.co/FMAnWrdPSD,2021-03-30,EU,EU-CENTRAL,EU,Roma,400km
30,1376915029648416780,https://twitter.com/SriEvent/status/1376915029648416780,SriEvent,"#SriAgenda just started 💥 #Mar30

#SustainableFinance: Market Growth, Taxonomy &amp; #FiduciaryDuty | w/in #eselaVC21 Final week ""@esela_eu 

opening remarks by @RobertoRandazz4 President @esela_eu 

#impinv #ESG #BizHumanRights https://t.co/GFIo0SMQEU",2021-03-30,EU,EU-CENTRAL,EU,Roma,400km
31,1376911174583848960,https://twitter.com/pi3trix/status/1376911174583848960,pi3trix,"I watched at some graphs from @GgRunitback describing how much fast teams are at closing round on ATK side. The following is @AcendClub's one, champions of Eu Master 1. The split between plants and kills is quite balanced apart of early round and 50-to-60-secs-range where⬇️ https://t.co/mCjVmFN8lw",2021-03-30,EU,EU-CENTRAL,EU,Roma,400km
32,1376910838255157257,https://twitter.com/SriEvent/status/1376910838255157257,SriEvent,"#SriAgenda abt to start 💥 #Mar30 at 5pm CEST 

#SustainableFinance: Market Growth, Taxonomy &amp; #FiduciaryDuty | w/in #eselaVC21 last week ""@esela_eu 
https://t.co/IDekd14JFk 

#impinv #ESG #BizHumanRights https://t.co/zPZwEzrpqB",2021-03-30,EU,EU-CENTRAL,EU,Roma,400km
33,1376910768919216128,https://twitter.com/FSR_Energy/status/1376910768919216128,FSR_Energy,"Since 2004, the FSR has been driving innovation at @EUI_EU while contributing to the scientific and social progress in Europe and beyond. Today, we change our look and reinforce the commitment to our mission: forging a path towards a sustainable future.
https://t.co/xe1O6Zi1Tb",2021-03-30,EU,EU-CENTRAL,EU,Roma,400km
34,1376907103915376642,https://twitter.com/robertomulazzi/status/1376907103915376642,robertomulazzi,"750B 
9% of EU GDP? https://t.co/0lOQNlSUXj",2021-03-30,EU,EU-CENTRAL,EU,Roma,400km
35,1376903590036529153,https://twitter.com/SilentNickHS/status/1376903590036529153,SilentNickHS,Tonight (EU) 21:30! https://t.co/bq8RAaDuto,2021-03-30,EU,EU-CENTRAL,EU,Roma,400km
