,id,permalink,username,text,date,vaccino,location
29,1377032977016848384,https://twitter.com/renegadee_eu/status/1377032977016848384,renegadee_eu,she is a cripple and now I am the maid of the house https://t.co/6Wfngfw2fV,2021-03-30,EU,EU
30,1377032596576698373,https://twitter.com/tweetandshort/status/1377032596576698373,tweetandshort,"Good ol' yasmin, wrong again.  @IainDale as a friend, have a word. Perhaps talk to her about EU denying its citizens the jab or Australians theirs, or Chinese Uighurs or russia &amp; Ukrainians, or west Africa and Muslim war lords, or Mexico drug cartels, Cambodian killing fields.... https://t.co/GHq1IBBFIE",2021-03-30,EU,EU
31,1377032149333839876,https://twitter.com/MissCharlottiee/status/1377032149333839876,MissCharlottiee,"Here's this week's UPDATED Stream Schedule! Look forward to both Falcone's &amp; the Nexgen EU lobbies for Among Us this week! (29/03/2021, BST)  https://t.co/WuHdPUrkxJ 🦒💜

#Twitch #Streaming #TwitchStreamers #TwitchAffilate #SmallStreamers #FranticGaming https://t.co/jswqOxxaY9",2021-03-30,EU,EU
32,1377031808450244618,https://twitter.com/LouisHenwood/status/1377031808450244618,LouisHenwood,"Keir Starmer on Labour's Brexit position: 'The referendum was 5 years ago. We have left the EU. There is no case for rejoining. We want to make our exit a success.' 

A strategy of failure. Labour needs to be an alternative to the Tories, not an also-ran.

https://t.co/dPLJFwU8bx",2021-03-30,EU,EU
33,1377031599263481858,https://twitter.com/ErrorFourOThree/status/1377031599263481858,ErrorFourOThree,"#Biomass constitutes ~60% of EU 'renewable' energy. Burning wood pellets is not carbon neutral within the time-frame available to us to hit #NetZero. It needs to be divested of it's 'renewable' label &amp; subsidies, and *quick!* https://t.co/vgHBxPgOxk",2021-03-30,EU,EU
34,1377031493948674049,https://twitter.com/YukaizenEX/status/1377031493948674049,YukaizenEX,"Could anyone lead me to the strongest Yoshi players in EU and beyond? I'd like to watch their gameplay if I can to see what I can learn.
I can only really think of Kaneandtrench and EM.",2021-03-30,EU,EU
35,1377031247499759617,https://twitter.com/Daily_Express/status/1377031247499759617,Daily_Express,"EU army fears: Germany ‘willing to give up national military’ for powerful Brussels force 
https://t.co/F9XWFp4qRZ https://t.co/DuiIgTxtQm",2021-03-30,EU,EU
36,1377031102020386817,https://twitter.com/criticaloutlook/status/1377031102020386817,criticaloutlook,"EU set to sanction more Iranians for rights abuses, first since 2013. AFT! Now next step is don’t allow that pipeline from Russia to be built. There are many snakes in the grass, be consistent,  act with integrity! 

https://t.co/ytgsNc7mXr",2021-03-30,EU,EU
37,1377030753494695938,https://twitter.com/LouisHenwood/status/1377030753494695938,LouisHenwood,"Starmer is so determined to go after the red wall, he is willing to sacrifice the idea of an opposition and of a progressive party in pursuit of his goal

Keir Starmer on Labour's Brexit position: 'We have left the EU - there is no case for rejoining' https://t.co/dPLJFwU8bx",2021-03-30,EU,EU
38,1377029810631892997,https://twitter.com/LouisHenwood/status/1377029810631892997,LouisHenwood,"Has Kier Starmer just told a majority of Labour supporters they no longer have a party?

Keir Starmer on Labour's Brexit position: “We have left the EU. There is no case for rejoining. We want to make our exit a success.""

https://t.co/dPLJFwU8bx",2021-03-30,EU,EU
39,1377029666008141828,https://twitter.com/paixaoopk/status/1377029666008141828,paixaoopk,PARTNERS 'TIL THE END EU TO CHORANDO,2021-03-30,EU,EU
40,1377029400768679940,https://twitter.com/MephistoMatt/status/1377029400768679940,MephistoMatt,Same reason UK saw more deaths than most of EU https://t.co/N7bvxUL97s,2021-03-30,EU,EU
41,1377028648981688320,https://twitter.com/HollieTheCard/status/1377028648981688320,HollieTheCard,"So...the country known to use Novichok is going to be supplying the EU with their Covid vaccine, Sputnik V. How chilling. 😳

Just another cool reason to have made a quick get away 😎👌😳
#SputnikV 
#BrexitBritain",2021-03-30,EU,EU
42,1377028146298507266,https://twitter.com/EU_Be_Gone/status/1377028146298507266,EU_Be_Gone,You'll find more Jews in a mosque than MPs with integrity. https://t.co/U4zvB0NxPd,2021-03-30,EU,EU
43,1377027487910268932,https://twitter.com/ErrorFourOThree/status/1377027487910268932,ErrorFourOThree,"“The analyses did not reveal any science-based evidence that nuclear energy does more harm to human health or to the environment than other electricity production technologies,”

LEAK: EU experts to say nuclear power qualifies for green investment label 
https://t.co/6qmBvkSFsF",2021-03-30,EU,EU
44,1377027382700343298,https://twitter.com/Ian_yorks/status/1377027382700343298,Ian_yorks,"Bloody EU, it's all political.
Oh, hang on, Canada isn't in the EU. Everybody off their high horses, and ignore the whole thing .... https://t.co/ZwjAanPq3y",2021-03-30,EU,EU
45,1377025809307860994,https://twitter.com/Nicky6211/status/1377025809307860994,Nicky6211,Sir Keir Starmer on Labour's Brexit position: 'We have left the EU - there is no case for rejoining' | The Northern Echo &lt; off you go. Close the door on your way out.  https://t.co/rJVI6cvmc5,2021-03-30,EU,EU
46,1377025062612709376,https://twitter.com/markofbattersea/status/1377025062612709376,markofbattersea,"#Newsnight 
So, vaccine nationalism is going well, then! 
It's got EU countries turning to Vladimir Putin for vaccines! 
Good job, British media!",2021-03-30,EU,EU
47,1377024867556540418,https://twitter.com/FurtherRussia/status/1377024867556540418,FurtherRussia,"With EU suffering from Covid-19 vaccine shortage, WHO’s top European official criticizes ‘hesitation’ to https://t.co/DlqlOIF01Z",2021-03-30,EU,EU
48,1377024410423558146,https://twitter.com/annatwigg/status/1377024410423558146,annatwigg,"Here’s a song for you… Shinkansen by Peter Glennie
https://t.co/BMiS8jezoi Niiiiight...😘",2021-03-30,EU,EU
49,1377024008613466119,https://twitter.com/mm04cjm/status/1377024008613466119,mm04cjm,"This is getting stupid now. The EU demand a vaccine that no one wants. COVID-19: Germany to suspend Oxford-AstraZeneca coronavirus vaccine for under-60s
https://t.co/oQrSQAhyLA https://t.co/I3aPY6lVVU",2021-03-30,EU,EU
50,1377023848621735939,https://twitter.com/FreeFamagusta/status/1377023848621735939,FreeFamagusta,"My message to the leadership is, first of all, recognise your real friends are Britain, your real market is Britain, the country that you depend upon is Britain, not the EU.

“Don’t allow yourself to be seduced by the EU, who are likely to use you and spit you out",2021-03-30,EU,EU
51,1377023714886320131,https://twitter.com/romfordial/status/1377023714886320131,romfordial,Difference is they are already operating vaccine passports in parts of Germany and looks like the EU &amp; the US may implement it which means Boris will have to think seriously about it if we want holiday abroad. A decision that will damn him if he does and damn him if he doesn't. https://t.co/jwfWuxqJUt,2021-03-30,EU,EU
52,1377022978152656899,https://twitter.com/StateOfTigrai/status/1377022978152656899,StateOfTigrai,"""Tens of thousands of Tigrayans are again being driven from their homes."" #VerifiedWithdrawalOfEritrea @POTUS @antonioguterres @GermanyDiplo @mfa_russia @SecBlinken @UN @francediplo_EN @ItalyMFA @EU_Commission #TigrayGenocide
https://t.co/uPXE1kHOpC",2021-03-30,EU,EU
53,1377022910330716163,https://twitter.com/JonnyR_Labour/status/1377022910330716163,JonnyR_Labour,Cameron will be remembered as both the man who promised to stop the Tory Party banging on about Europe then led us out of the EU and the man who warned lobbying would be the next great scandal then delivered the goods to make it so,2021-03-30,EU,EU
54,1377022898666414086,https://twitter.com/StateOfTigrai/status/1377022898666414086,StateOfTigrai,"“They said you guys don’t belong here,” ......“They said if we stay, they will kill us.” #VerifiedWithdrawalOfEritrea @hrw @POTUS @SecBlinken @EU_Commission @UN @antonioguterres 
https://t.co/629UUAPOXl",2021-03-30,EU,EU
55,1377021543532916742,https://twitter.com/sirebel/status/1377021543532916742,sirebel,"The first sign that this government is ready to admit it messed up and rejoin the EU?

Yeah I know but we can live in hope. https://t.co/IXDfOqz3d0",2021-03-30,EU,EU
56,1377021429036675073,https://twitter.com/mydearmercury/status/1377021429036675073,mydearmercury,“I’ve been trying to educate myself” eu amo tanto ele https://t.co/N5I2IWi6mm,2021-03-30,EU,EU
57,1377021289500581893,https://twitter.com/samuelkigula/status/1377021289500581893,samuelkigula,"Article: EU plan threatens British participation in hi-tech research
EU plan threatens British participation in hi-tech research

https://t.co/pq32EcbeHs",2021-03-30,EU,EU
58,1377021096239718402,https://twitter.com/CurtisEU_/status/1377021096239718402,CurtisEU_,I can’t lie there’s so much more to life than sitting in playing video games,2021-03-30,EU,EU
59,1377020573159723011,https://twitter.com/HoneybeeandcoUk/status/1377020573159723011,HoneybeeandcoUk,"Blend of EU and none EU? 
Organic? Raw? Pure? Natural? Corn syrup? 
If you would like to know more read this 5 min article! ✨👌😁🐝🍯

#sustainable #sustainability #pesticides #environment #rawhoney #ClimateAction #honeybeeeducated  
#healthy

 https://t.co/lbTFKfwY4h",2021-03-30,EU,EU
60,1377019758076424195,https://twitter.com/backtothewater/status/1377019758076424195,backtothewater,"Headline: Government report finds government and government institutions doing right things at all times. Woke attitudes, immigrants and the EU to blame for all issues in the country https://t.co/HaCBgvRwkR",2021-03-30,EU,EU
61,1377019160992043016,https://twitter.com/gandaron9/status/1377019160992043016,gandaron9,"Well done Liz! Yet another poke in the eye to the EU and the remainers who poured scorn on the UK's ability to stand on its own two feet.

She's done it again! Liz Truss reaches new agreement to unlock post-Brexit trade in Asia https://t.co/5Ag6ZGLlh8",2021-03-30,EU,EU
62,1377018699832524803,https://twitter.com/AlemTse29406784/status/1377018699832524803,AlemTse29406784,"'Reports of ongoing massacres, mass rapes, looting of hospitals, large-scale destruction of property, and starvation as a tool of war continue to emerge.' #VerifiedWithdrawalOfEritrea @SecBlinken @UN @francediplo_EN @ItalyMFA @EU_Commission @mfa_russia https://t.co/hfxsCompd2",2021-03-30,EU,EU
63,1377018605959798788,https://twitter.com/xstephster/status/1377018605959798788,xstephster,Astounded at how many countries in the EU are stopping progress and screwing their nations over. This is going to prevent their tourism for a long time https://t.co/VurdOoBf5K,2021-03-30,EU,EU
64,1377017096996061192,https://twitter.com/MikeMur71636680/status/1377017096996061192,MikeMur71636680,"What a great example of leadership, the EU try to stop the vaccines, so we will produce our own. 👏👏 https://t.co/UnLlKsZUBy",2021-03-30,EU,EU
65,1377017047436103684,https://twitter.com/Alleninvest/status/1377017047436103684,Alleninvest,"The #EU is discovering ever more ingenious ways to make itself a global irrelevance. It is repressive, racist, and protectionist, and repeatedly proves itself untrustworthy economically, socially and diplomatically. https://t.co/C8uN2H1Uxy",2021-03-30,EU,EU
66,1377016919841181699,https://twitter.com/TheSav_Savva84/status/1377016919841181699,TheSav_Savva84,"It's official, halloumi is Cypriot 💯
EU has finally registered Cyprus’ traditional cheese halloumi as a product of Protected Designation of Origin (P.D.O), after many years of efforts on behalf of the Republic of Cyprus 🇨🇾
#lovehalloumi 🧡 https://t.co/9DzCTBSQT0",2021-03-30,EU,EU
67,1377016702194622468,https://twitter.com/MarkNuclearman/status/1377016702194622468,MarkNuclearman,"'The stark reality is that Britain will need to pull closer to the EU in the future if it is to defend its own interests.That process will become a pathway back to membership, which is why so many Brexiters are so Europhobic despite Britain having already left'

It's cold outside https://t.co/4Y8WOcPSha",2021-03-30,EU,EU
68,1377016520178556929,https://twitter.com/gandaron9/status/1377016520178556929,gandaron9,"Small but with a significant reach! The EU continue to blunder and act like petulant children, envious of what others ( the UK)  have achieved and doing what they can to drag them down.
Infantile and petty, their behaviour proves we were right to leave.

https://t.co/Fd4verfZhF",2021-03-30,EU,EU
69,1377015860171317248,https://twitter.com/malc_hill/status/1377015860171317248,malc_hill,EU Analyst says based on his recent Press Conference Biden appears mentally unfit for office - https://t.co/fWbvegAhoE,2021-03-30,EU,EU
70,1377015692122275853,https://twitter.com/AdamHawks_EU/status/1377015692122275853,AdamHawks_EU,"James Charles fuckin kids again?
bet he'll get away with it.... again.....",2021-03-30,EU,EU
71,1377015286445043712,https://twitter.com/jim_dickinson/status/1377015286445043712,jim_dickinson,"""Why the UK’s new study abroad scheme may fail to live up to the EU’s Erasmus"" https://t.co/u8ZBjRSV6t https://t.co/14iUahLwRh",2021-03-30,EU,EU
72,1377015019217506304,https://twitter.com/Liamn96/status/1377015019217506304,Liamn96,"[EU/UK] 3rd Day of playing Apex | Currently plat road to Predator https://t.co/eVvneOOPoY  

#twitchstreamer #ApexLegends #smallstreamer",2021-03-30,EU,EU
73,1377014881258442762,https://twitter.com/LakelandIndEU/status/1377014881258442762,LakelandIndEU,Do you understand the different types of #PPE testing? Do you know what the standards tell you? Find out how to interpret them and get the right PPE by reading our blog. https://t.co/SX2lIFyLrD #ChemicalSuits #ChemicalProtection https://t.co/boOrhAIiAh,2021-03-30,EU,EU
74,1377014828854808587,https://twitter.com/igbarnes/status/1377014828854808587,igbarnes,The rewriting of their decision to leave the EU comes back to bite them ... They kind of don't like it up them it seems!! https://t.co/Kwa67aiwFD,2021-03-30,EU,EU
75,1377014466831859714,https://twitter.com/ScArrD_F8/status/1377014466831859714,ScArrD_F8,DSR 50 the only correct answer https://t.co/ysvli5SCsm,2021-03-30,EU,EU
76,1377014282303332352,https://twitter.com/SuriyaSubraman/status/1377014282303332352,SuriyaSubraman,"EXCLUSIVE: Europe Must Close Huge Tech Gap, Says EU Digital Chief - https://t.co/wtkOkYGwKA: EXCLUSIVE: Europe Must Close Huge Tech Gap, Says EU Digital Chief  https://t.co/wtkOkYGwKA https://t.co/ldsr7D9Ot6 #datagovernance #CDO #finperform https://t.co/2KkWJXsH6Y",2021-03-30,EU,EU
77,1377014239085391880,https://twitter.com/JossWaddyProEU/status/1377014239085391880,JossWaddyProEU,"Super episode this and urgently vital. Good advice on actions that we can take to help fight this awful bill.

And for me another tear-jerking song from @gracepetrie at the end. https://t.co/Dy48zNQA0g",2021-03-30,EU,EU
78,1377013857974112258,https://twitter.com/mwarhurst/status/1377013857974112258,mwarhurst,"US &amp; EU stronger than UK …

“What do lipstick, cravats, gold chains and poker chips have in common? The answer is that they are among a host of items that the US is threatening to impose punitive import tariffs on if the UK proceeds with its plan to implement a tax on big tech” https://t.co/DgHCZn4ufp",2021-03-30,EU,EU
79,1377013357992099840,https://twitter.com/EUClarky/status/1377013357992099840,EUClarky,one day😢 https://t.co/hTxGABpAbD,2021-03-30,EU,EU
80,1377012332681953281,https://twitter.com/Treshc/status/1377012332681953281,Treshc,"""The EU has failed totally"" says Le Pen as Macron struggles in vaccine row https://t.co/l15sZJmnuV",2021-03-30,EU,EU
81,1377011480969805825,https://twitter.com/NonLeagueShop/status/1377011480969805825,NonLeagueShop,"🚨 BIG NEWS 🚨

Our mission to take Non League global is getting there! Rest of EU &amp; Europe now added to postage list!

That includes Scandinavia! 

All our postage is sent tracked 📦 

Any questions just ask!! 🌎",2021-03-30,EU,EU
82,1377011064475418627,https://twitter.com/JJ_Brownbridge/status/1377011064475418627,JJ_Brownbridge,"The Torygraph's Union Jack knickers are in a twist regarding the EU taking the UK's desire to be a fully fledged Third Country seriously 🤦‍♂️

https://t.co/e3RCckfLyf",2021-03-30,EU,EU
83,1377010647930638342,https://twitter.com/EssexForEurope/status/1377010647930638342,EssexForEurope,"The papers that pushed for Britain to leave the EU. Now in meltdown that EU is treating us as if we are no longer in the club! 🤦‍♂️ 
Peak Brexit. 😆
#Brexidiots",2021-03-30,EU,EU
84,1377010511481540608,https://twitter.com/realnicetgirl/status/1377010511481540608,realnicetgirl,Still waiting for tonight's RABID anti EU look at those bastards front page from the @Daily_Express I wont sleep until I see that before bed.,2021-03-30,EU,EU
85,1377010243012452353,https://twitter.com/EuropeStreet/status/1377010243012452353,EuropeStreet,Italy and Germany tigthen rules for EU travel amid third wave of pandemic. https://t.co/FrFd3zatNR @euronews,2021-03-30,EU,EU
86,1377010028142559233,https://twitter.com/genesis_/status/1377010028142559233,genesis_,"qualified for the playoff bracket of the eu elite series w/@ObtainedGG - we play #passion tomorrow, ggs all the teams we played today.",2021-03-30,EU,EU
87,1377009688785600513,https://twitter.com/HelenRSalisbury/status/1377009688785600513,HelenRSalisbury,Petition: Extend EU Citizens' Deadline to Apply for UK (Pre-) Settled Status till 2023 https://t.co/lnPjFM3WLR,2021-03-30,EU,EU
88,1377009656334258186,https://twitter.com/BazaarbazaarCom/status/1377009656334258186,BazaarbazaarCom,We going to open a distribution center in Europe soon so all the shipments will be from inside the EU.  🤫 is a secret !!!! https://t.co/IDGN2n2sIF,2021-03-30,EU,EU
89,1377009195275460610,https://twitter.com/Summertimelix43/status/1377009195275460610,Summertimelix43,"[EU/WW] Ateez ZERO : FEVER Part.2 Mokket x Whosfan GO
🌸 £11.50 (excess from ems)
🌸 One exclusive pc per album 
🌸 One random joiner being entered for fansign!
🌸 Deadline : 2nd April
Form : https://t.co/C8o38yvaLo https://t.co/hyDkLNXC0l",2021-03-30,EU,EU
90,1377009127935868929,https://twitter.com/snowflakemelte/status/1377009127935868929,snowflakemelte,"You'd think we'd at least donate it to an ally! I'm not even sure they like us and are already indebted to the UK. Surely the EU should be supporting the republic??? #Commonwealth #canzac
'UK ‘set to offer 3.7 million Covid vaccines to Ireland’ https://t.co/VPzfC9MUz8",2021-03-30,EU,EU
91,1377008837463539720,https://twitter.com/TheAuthenticGaz/status/1377008837463539720,TheAuthenticGaz,If we were still in the #EU do you think we would be in the same sorry state that they are with vaccinations?! Just 11% vaccinated in Germany!! #LuckyEscape,2021-03-30,EU,EU
92,1377008396591845382,https://twitter.com/TesfaMariamAxum/status/1377008396591845382,TesfaMariamAxum,"“They said you guys don’t belong here,” ......“They said if we stay, they will kill us.” #VerifiedWithdrawalOfEritrea @hrw @POTUS @SecBlinken @EU_Commission @UN @antonioguterres 
https://t.co/h5TDfeNE5N",2021-03-30,EU,EU
93,1377008294544412680,https://twitter.com/TesfaMariamAxum/status/1377008294544412680,TesfaMariamAxum,"""Tens of thousands of Tigrayans are again being driven from their homes."" #VerifiedWithdrawalOfEritrea @POTUS @antonioguterres @GermanyDiplo @mfa_russia @SecBlinken @UN @francediplo_EN @ItalyMFA @EU_Commission #TigrayGenocide
https://t.co/9l7HKqjzKa",2021-03-30,EU,EU
94,1377008183118548995,https://twitter.com/chrismada9/status/1377008183118548995,chrismada9,"That might well have been the best series of Overwatch Contenders I've seen in a while. Please tell me this is a sign of proper competition in EU now, and not just Hurricane running away with it, like last year! 

Three words: 

SUPPORT.

TIER

TWO!! 

#Contenders2021",2021-03-30,EU,EU
95,1377007387261997062,https://twitter.com/Twiterwu/status/1377007387261997062,Twiterwu,It will never feel small as we do not have the EU's mentality! https://t.co/tNzJBbyDkp,2021-03-30,EU,EU
96,1377007372472889347,https://twitter.com/TonyKayjo55/status/1377007372472889347,TonyKayjo55,"Isn’t it funny all these countries slagging of the AZ jab won’t return it to get their money back there still stored in warehouses across Europe.
They say it’s not political all countries outside EU threatened to comply with the commission over future trade ?
Lives mean nothing?",2021-03-30,EU,EU
97,1377007031282991106,https://twitter.com/acharlton9/status/1377007031282991106,acharlton9,The EU😂😂😂🤣🤣🤣 https://t.co/FhtVKFRXuX,2021-03-30,EU,EU
98,1377006851238285315,https://twitter.com/nadinebh_/status/1377006851238285315,nadinebh_,They also get governments they don’t vote for and are taken out of the EU against their will https://t.co/WxsZHIGu1h,2021-03-30,EU,EU
99,1377006409091584003,https://twitter.com/Daily_Express/status/1377006409091584003,Daily_Express,"EU army fears: Germany ‘willing to give up national military’ for powerful Brussels force 
https://t.co/F9XWFp4qRZ",2021-03-30,EU,EU
100,1377006393329340417,https://twitter.com/Steve_JKPbooks/status/1377006393329340417,Steve_JKPbooks,"The Guardian: EU children in UK care system could become 'undocumented' adults, charity warns.
https://t.co/kPdxJQcRzY",2021-03-30,EU,EU
101,1377006165494730755,https://twitter.com/StuAnderson69/status/1377006165494730755,StuAnderson69,I have just given up caring what the #germans or #eu are doing with #vaccination . Crack on in the UK and get us unlocked!!!,2021-03-30,EU,EU
102,1377005956022861829,https://twitter.com/chriswebster47/status/1377005956022861829,chriswebster47,Bank of England seeks to stem tide of jobs going to EU - The Times and The Sunday Times https://t.co/CbuXOQeFEE,2021-03-30,EU,EU
