,id,permalink,username,text,date,vaccino,location
118,1376934392602431494,https://twitter.com/whogeu/status/1376934392602431494,whogeu,"Astra Zeneca should not be delivered to countries who have a repeat ""stop and go"" situation. It wastes time and effort !!",2021-03-30,AstraZeneca,Europa
119,1376933537350303745,https://twitter.com/margauxdemerle/status/1376933537350303745,margauxdemerle,"Great... now they've again in some parts of Germany stopped the vaccination with astrazeneca for people &lt;60 years. Because of more cases of women &lt;60 getting serious thromboses, even died, after the vaccination. Honestly, I'm worried now... got my 1st jab last Friday. 😕",2021-03-30,AstraZeneca,Europa
120,1376928080942542850,https://twitter.com/C3_Nik/status/1376928080942542850,C3_Nik,"In chronological order:

1. AstraZeneca NOT for older people.
2. AstraZeneca ALSO for older people.
3. AstraZeneca ONLY for older people.

👍",2021-03-30,AstraZeneca,Europa
121,1376923926454996999,https://twitter.com/generalklaus1/status/1376923926454996999,generalklaus1,Covid-19 : le vaccin AstraZeneca change de nom https://t.co/pthM15VWdr,2021-03-30,AstraZeneca,Europa
122,1376922660152750092,https://twitter.com/myhatisred/status/1376922660152750092,myhatisred,"Funny how Germany comes apart at its seams over possible AstraZeneca side effects, while the UK is just forging ahead... bless you, Britain, for you will have a summer to enjoy while here in Germany we're looking at a summer of deaths and endless debates... 🙄🤦‍♂️ https://t.co/l0dGE5R3iB",2021-03-30,AstraZeneca,Europa
123,1376915791883407364,https://twitter.com/AndreasShrugged/status/1376915791883407364,AndreasShrugged,"Reminder: At first, #AstraZeneca got approved in Germany only for those below age 65. Then, it was also approved for people age 65 and older. Then, it was halted, then resumed. Now, it's been halted for people below age 60. Interesting turn of events, to say the least. https://t.co/PUwpYBgd8f",2021-03-30,AstraZeneca,Europa
124,1376913809391169536,https://twitter.com/kookscucumber/status/1376913809391169536,kookscucumber,How’s the worldwide perception of AstraZeneca? Just curious bc the opinions in Germany kinda differ right now,2021-03-30,AstraZeneca,Europa
125,1376905500663615488,https://twitter.com/SouSumiChan/status/1376905500663615488,SouSumiChan,Everytime I managed to calm down because of my astrazeneca vaccination some stuff happens...I'm anxious 🙃,2021-03-30,AstraZeneca,Europa
126,1376905105832828932,https://twitter.com/Stollovo/status/1376905105832828932,Stollovo,"""We Need to Talk About the AstraZeneca Vaccine
For the moment, reports of a very rare, dangerous blood disorder among recipients cannot be ignored“ Some great perspective on the News of the day from Hilda Bastian:  https://t.co/DLDxMtoz1a",2021-03-30,AstraZeneca,Europa
127,1376898390005583878,https://twitter.com/BarkowConsult/status/1376898390005583878,BarkowConsult,"COVID19 Cash Warchests Reloading

Government Cash Warchest at @ECB hits highest level in 4 months, increasing by €35.1bn (5.4%, Δ 1 week) to a total of €684bn

Check Our Weekly Tracker:
https://t.co/e8lFReEiSR

#PublicFinance #AstraZeneca #Vaccine #Covid19 https://t.co/c69LhzpR1m",2021-03-30,AstraZeneca,Europa
