id,permalink,username,text,date
1376995715881259012,https://twitter.com/sputnikvaccine/status/1376995715881259012,sputnikvaccine,"President Putin, Chancellor Merkel and President Macron discussed vaccine cooperation and possibility of registration and production of Sputnik V in Europe. Together we are stronger! ✌️",2021-03-30
1376993167577337856,https://twitter.com/Liveuamap/status/1376993167577337856,Liveuamap,"Putin in video call with Merkel and Macron discussed Ukraine, Belarus, Navalny, Sputnik vaccine, Libya and Syria https://t.co/CZwGMIgrz8",2021-03-30
1376981965002407937,https://twitter.com/sputnikvaccine/status/1376981965002407937,sputnikvaccine,"""Not purchasing Sputnik V at that stage would almost result in malpractice. The only remaining reason not to order would purely be based on political stigmas, with the result of further depriving Europeans of their freedom with prolonged lockdowns.""
👇
https://t.co/3bGpM3MuUZ",2021-03-30
1376969597748920331,https://twitter.com/sputnikvaccine/status/1376969597748920331,sputnikvaccine,"Are recipients of US vaccines dream of space and Sputnik? 😉🚀👇

https://t.co/xKskE9hqRH",2021-03-30
1376947660624629763,https://twitter.com/sputnikvaccine/status/1376947660624629763,sputnikvaccine,"Good progress on Brazil! We hope 🇧🇷 soon joins 58 other countries that gave emergency authorization to Sputnik V. ✌️
👇
https://t.co/Yp31nUMcse",2021-03-30
1376919647149297665,https://twitter.com/tassagency_en/status/1376919647149297665,tassagency_en,"Austria’s plans to buy Sputnik V debunk myth that Russia must be isolated, says diplomat:
https://t.co/wOx1XUwOUl https://t.co/gwGz2nm3hd",2021-03-30
1376915065065050118,https://twitter.com/sputnikvaccine/status/1376915065065050118,sputnikvaccine,"""It is very gratifying that the numerous appeals from the Austrian Medical Association to obtain additional COVID vaccines have fallen on fertile ground,"" says its President Thomas Szekeres about Austria’s plans to buy Sputnik V.
👇
https://t.co/EVCEoxZHdP",2021-03-30
1376904547495411714,https://twitter.com/tassagency_en/status/1376904547495411714,tassagency_en,"French mayor pre-orders Russia’s Sputnik V vaccine for resort city:
https://t.co/geA8iSP0i1 https://t.co/MLG42bSUR1",2021-03-30
1376891834190991361,https://twitter.com/SputnikComms/status/1376891834190991361,SputnikComms,"Sputnik columnist Finian Cunningham looks at the recently published 111-page British strategic review, which boasts of shared values with the U.S. and continues with the traditional of scaremongering against Russia.

https://t.co/UkFqXQSQDM",2021-03-30
1376885411428044800,https://twitter.com/MoscowTimes/status/1376885411428044800,MoscowTimes,"Austria said Tuesday it was negotiating with Russia over the purchase of 1 million doses of the Sputnik V vaccine — which has yet to be approved by EU regulators
https://t.co/jl6FBpGwxu",2021-03-30
1376875504184266755,https://twitter.com/sputnikvaccine/status/1376875504184266755,sputnikvaccine,"This is Sputnik V tweet number 1,000! 
Share your tweet with a✌️sign or your✌️photo to support our joint struggle against COVID. 
Together we are stronger! ✌️ https://t.co/vKLISeWcYA",2021-03-30
