;area;parola_cercata;date;media;median;count;stato
13;EU;AstraZeneca;2021-03-14;0,03529999999999997;0,03529999999999997;2;Germany
14;EU;AstraZeneca;2021-03-15;-0,5106;-0,2882142857142857;7;Germany
15;EU;AstraZeneca;2021-03-16;0,1366;0,057325000000000015;4;Germany
16;EU;AstraZeneca;2021-03-17;0,0;-0,048911331775701;1712;Germany
17;EU;AstraZeneca;2021-03-18;0,0;0,12137223206667529;15237;Germany
18;EU;AstraZeneca;2021-03-19;0,0;0,08421772198633756;10834;Germany
19;EU;AstraZeneca;2021-03-20;0,0;-0,03964713046379635;5994;Germany
20;EU;AstraZeneca;2021-03-21;0,0;-0,08786482958665692;4137;Germany
21;EU;AstraZeneca;2021-03-22;0,1613;0,16750269882970661;12561;Germany
22;EU;AstraZeneca;2021-03-23;0,0;0,031452325776658414;11910;Germany
23;EU;AstraZeneca;2021-03-24;0,0;-0,01068311311165971;6887;Germany
24;EU;AstraZeneca;2021-03-25;0,0;0,06393238589456308;8479;Germany
25;EU;AstraZeneca;2021-03-26;0,0;0,020692387543252325;4335;Germany
26;EU;AstraZeneca;2021-03-27;0,0;0,04507802919708016;2740;Germany
27;EU;AstraZeneca;2021-03-28;0,0;0,03706101882613512;1806;Germany
28;EU;AstraZeneca;2021-03-29;0,0;0,02630766000000003;5000;Germany
29;EU;AstraZeneca;2021-03-30;0,0;-0,05021556048057854;8573;Germany
30;EU;AstraZeneca;2021-03-31;0,0;0,0;0;Germany
0;EU;AstraZeneca;2021-03-01;0,0;0,0;0;Greece
1;EU;AstraZeneca;2021-03-02;0,0;0,0;0;Greece
2;EU;AstraZeneca;2021-03-03;0,0;0,0;0;Greece
3;EU;AstraZeneca;2021-03-04;0,0;0,0;0;Greece
4;EU;AstraZeneca;2021-03-05;0,0;0,0;1;Greece
5;EU;AstraZeneca;2021-03-06;0,0;0,0;0;Greece
6;EU;AstraZeneca;2021-03-07;-0,6652;-0,6652;1;Greece
7;EU;AstraZeneca;2021-03-08;0,0;0,0;0;Greece
8;EU;AstraZeneca;2021-03-09;0,0;0,0;0;Greece
9;EU;AstraZeneca;2021-03-10;0,4404;0,4404;1;Greece
10;EU;AstraZeneca;2021-03-11;-0,148;-0,148;2;Greece
11;EU;AstraZeneca;2021-03-12;-0,125;-0,125;2;Greece
12;EU;AstraZeneca;2021-03-13;0,242;0,242;1;Greece
13;EU;AstraZeneca;2021-03-14;0,03529999999999997;0,03529999999999997;2;Greece
14;EU;AstraZeneca;2021-03-15;-0,5106;-0,2882142857142857;7;Greece
15;EU;AstraZeneca;2021-03-16;0,1366;0,057325000000000015;4;Greece
16;EU;AstraZeneca;2021-03-17;0,0;-0,048911331775701;1712;Greece
17;EU;AstraZeneca;2021-03-18;0,0;0,12137223206667529;15237;Greece
18;EU;AstraZeneca;2021-03-19;0,0;0,08421772198633756;10834;Greece
19;EU;AstraZeneca;2021-03-20;0,0;-0,03964713046379635;5994;Greece
20;EU;AstraZeneca;2021-03-21;0,0;-0,08786482958665692;4137;Greece
21;EU;AstraZeneca;2021-03-22;0,1613;0,16750269882970661;12561;Greece
22;EU;AstraZeneca;2021-03-23;0,0;0,031452325776658414;11910;Greece
23;EU;AstraZeneca;2021-03-24;0,0;-0,01068311311165971;6887;Greece
24;EU;AstraZeneca;2021-03-25;0,0;0,06393238589456308;8479;Greece
25;EU;AstraZeneca;2021-03-26;0,0;0,020692387543252325;4335;Greece
26;EU;AstraZeneca;2021-03-27;0,0;0,04507802919708016;2740;Greece
27;EU;AstraZeneca;2021-03-28;0,0;0,03706101882613512;1806;Greece
28;EU;AstraZeneca;2021-03-29;0,0;0,02630766000000003;5000;Greece
29;EU;AstraZeneca;2021-03-30;0,0;-0,05021556048057854;8573;Greece
30;EU;AstraZeneca;2021-03-31;0,0;0,0;0;Greece
0;EU;AstraZeneca;2021-03-01;0,0;0,0;0;Hungary
1;EU;AstraZeneca;2021-03-02;0,0;0,0;0;Hungary
2;EU;AstraZeneca;2021-03-03;0,0;0,0;0;Hungary
3;EU;AstraZeneca;2021-03-04;0,0;0,0;0;Hungary
4;EU;AstraZeneca;2021-03-05;0,0;0,0;1;Hungary
5;EU;AstraZeneca;2021-03-06;0,0;0,0;0;Hungary
6;EU;AstraZeneca;2021-03-07;-0,6652;-0,6652;1;Hungary
7;EU;AstraZeneca;2021-03-08;0,0;0,0;0;Hungary
8;EU;AstraZeneca;2021-03-09;0,0;0,0;0;Hungary
9;EU;AstraZeneca;2021-03-10;0,4404;0,4404;1;Hungary
10;EU;AstraZeneca;2021-03-11;-0,148;-0,148;2;Hungary
11;EU;AstraZeneca;2021-03-12;-0,125;-0,125;2;Hungary
12;EU;AstraZeneca;2021-03-13;0,242;0,242;1;Hungary
13;EU;AstraZeneca;2021-03-14;0,03529999999999997;0,03529999999999997;2;Hungary
14;EU;AstraZeneca;2021-03-15;-0,5106;-0,2882142857142857;7;Hungary
15;EU;AstraZeneca;2021-03-16;0,1366;0,057325000000000015;4;Hungary
16;EU;AstraZeneca;2021-03-17;0,0;-0,048911331775701;1712;Hungary
17;EU;AstraZeneca;2021-03-18;0,0;0,12137223206667529;15237;Hungary
18;EU;AstraZeneca;2021-03-19;0,0;0,08421772198633756;10834;Hungary
19;EU;AstraZeneca;2021-03-20;0,0;-0,03964713046379635;5994;Hungary
20;EU;AstraZeneca;2021-03-21;0,0;-0,08786482958665692;4137;Hungary
21;EU;AstraZeneca;2021-03-22;0,1613;0,16750269882970661;12561;Hungary
22;EU;AstraZeneca;2021-03-23;0,0;0,031452325776658414;11910;Hungary
23;EU;AstraZeneca;2021-03-24;0,0;-0,01068311311165971;6887;Hungary
24;EU;AstraZeneca;2021-03-25;0,0;0,06393238589456308;8479;Hungary
25;EU;AstraZeneca;2021-03-26;0,0;0,020692387543252325;4335;Hungary
26;EU;AstraZeneca;2021-03-27;0,0;0,04507802919708016;2740;Hungary
27;EU;AstraZeneca;2021-03-28;0,0;0,03706101882613512;1806;Hungary
28;EU;AstraZeneca;2021-03-29;0,0;0,02630766000000003;5000;Hungary
29;EU;AstraZeneca;2021-03-30;0,0;-0,05021556048057854;8573;Hungary
30;EU;AstraZeneca;2021-03-31;0,0;0,0;0;Hungary
0;EU;AstraZeneca;2021-03-01;0,0;0,0;0;Ireland
1;EU;AstraZeneca;2021-03-02;0,0;0,0;0;Ireland
2;EU;AstraZeneca;2021-03-03;0,0;0,0;0;Ireland
3;EU;AstraZeneca;2021-03-04;0,0;0,0;0;Ireland
4;EU;AstraZeneca;2021-03-05;0,0;0,0;1;Ireland
5;EU;AstraZeneca;2021-03-06;0,0;0,0;0;Ireland
6;EU;AstraZeneca;2021-03-07;-0,6652;-0,6652;1;Ireland
7;EU;AstraZeneca;2021-03-08;0,0;0,0;0;Ireland
8;EU;AstraZeneca;2021-03-09;0,0;0,0;0;Ireland
9;EU;AstraZeneca;2021-03-10;0,4404;0,4404;1;Ireland
10;EU;AstraZeneca;2021-03-11;-0,148;-0,148;2;Ireland
11;EU;AstraZeneca;2021-03-12;-0,125;-0,125;2;Ireland
12;EU;AstraZeneca;2021-03-13;0,242;0,242;1;Ireland
13;EU;AstraZeneca;2021-03-14;0,03529999999999997;0,03529999999999997;2;Ireland
14;EU;AstraZeneca;2021-03-15;-0,5106;-0,2882142857142857;7;Ireland
15;EU;AstraZeneca;2021-03-16;0,1366;0,057325000000000015;4;Ireland
16;EU;AstraZeneca;2021-03-17;0,0;-0,048911331775701;1712;Ireland
17;EU;AstraZeneca;2021-03-18;0,0;0,12137223206667529;15237;Ireland
18;EU;AstraZeneca;2021-03-19;0,0;0,08421772198633756;10834;Ireland
19;EU;AstraZeneca;2021-03-20;0,0;-0,03964713046379635;5994;Ireland
20;EU;AstraZeneca;2021-03-21;0,0;-0,08786482958665692;4137;Ireland
21;EU;AstraZeneca;2021-03-22;0,1613;0,16750269882970661;12561;Ireland
22;EU;AstraZeneca;2021-03-23;0,0;0,031452325776658414;11910;Ireland
23;EU;AstraZeneca;2021-03-24;0,0;-0,01068311311165971;6887;Ireland
24;EU;AstraZeneca;2021-03-25;0,0;0,06393238589456308;8479;Ireland
25;EU;AstraZeneca;2021-03-26;0,0;0,020692387543252325;4335;Ireland
26;EU;AstraZeneca;2021-03-27;0,0;0,04507802919708016;2740;Ireland
27;EU;AstraZeneca;2021-03-28;0,0;0,03706101882613512;1806;Ireland
28;EU;AstraZeneca;2021-03-29;0,0;0,02630766000000003;5000;Ireland
29;EU;AstraZeneca;2021-03-30;0,0;-0,05021556048057854;8573;Ireland
30;EU;AstraZeneca;2021-03-31;0,0;0,0;0;Ireland
0;EU;AstraZeneca;2021-03-01;0,0;0,0;0;Italy
1;EU;AstraZeneca;2021-03-02;0,0;0,0;0;Italy
2;EU;AstraZeneca;2021-03-03;0,0;0,0;0;Italy
3;EU;AstraZeneca;2021-03-04;0,0;0,0;0;Italy
4;EU;AstraZeneca;2021-03-05;0,0;0,0;1;Italy
5;EU;AstraZeneca;2021-03-06;0,0;0,0;0;Italy
6;EU;AstraZeneca;2021-03-07;-0,6652;-0,6652;1;Italy
7;EU;AstraZeneca;2021-03-08;0,0;0,0;0;Italy
8;EU;AstraZeneca;2021-03-09;0,0;0,0;0;Italy
9;EU;AstraZeneca;2021-03-10;0,4404;0,4404;1;Italy
10;EU;AstraZeneca;2021-03-11;-0,148;-0,148;2;Italy
11;EU;AstraZeneca;2021-03-12;-0,125;-0,125;2;Italy
12;EU;AstraZeneca;2021-03-13;0,242;0,242;1;Italy
13;EU;AstraZeneca;2021-03-14;0,03529999999999997;0,03529999999999997;2;Italy
14;EU;AstraZeneca;2021-03-15;-0,5106;-0,2882142857142857;7;Italy
15;EU;AstraZeneca;2021-03-16;0,1366;0,057325000000000015;4;Italy
16;EU;AstraZeneca;2021-03-17;0,0;-0,048911331775701;1712;Italy
17;EU;AstraZeneca;2021-03-18;0,0;0,12137223206667529;15237;Italy
18;EU;AstraZeneca;2021-03-19;0,0;0,08421772198633756;10834;Italy
19;EU;AstraZeneca;2021-03-20;0,0;-0,03964713046379635;5994;Italy
20;EU;AstraZeneca;2021-03-21;0,0;-0,08786482958665692;4137;Italy
21;EU;AstraZeneca;2021-03-22;0,1613;0,16750269882970661;12561;Italy
22;EU;AstraZeneca;2021-03-23;0,0;0,031452325776658414;11910;Italy
23;EU;AstraZeneca;2021-03-24;0,0;-0,01068311311165971;6887;Italy
24;EU;AstraZeneca;2021-03-25;0,0;0,06393238589456308;8479;Italy
25;EU;AstraZeneca;2021-03-26;0,0;0,020692387543252325;4335;Italy
26;EU;AstraZeneca;2021-03-27;0,0;0,04507802919708016;2740;Italy
27;EU;AstraZeneca;2021-03-28;0,0;0,03706101882613512;1806;Italy
28;EU;AstraZeneca;2021-03-29;0,0;0,02630766000000003;5000;Italy
29;EU;AstraZeneca;2021-03-30;0,0;-0,05021556048057854;8573;Italy
30;EU;AstraZeneca;2021-03-31;0,0;0,0;0;Italy
0;EU;AstraZeneca;2021-03-01;0,0;0,0;0;Latvia
1;EU;AstraZeneca;2021-03-02;0,0;0,0;0;Latvia
2;EU;AstraZeneca;2021-03-03;0,0;0,0;0;Latvia
3;EU;AstraZeneca;2021-03-04;0,0;0,0;0;Latvia
4;EU;AstraZeneca;2021-03-05;0,0;0,0;1;Latvia
5;EU;AstraZeneca;2021-03-06;0,0;0,0;0;Latvia
6;EU;AstraZeneca;2021-03-07;-0,6652;-0,6652;1;Latvia
7;EU;AstraZeneca;2021-03-08;0,0;0,0;0;Latvia
8;EU;AstraZeneca;2021-03-09;0,0;0,0;0;Latvia
9;EU;AstraZeneca;2021-03-10;0,4404;0,4404;1;Latvia
10;EU;AstraZeneca;2021-03-11;-0,148;-0,148;2;Latvia
11;EU;AstraZeneca;2021-03-12;-0,125;-0,125;2;Latvia
12;EU;AstraZeneca;2021-03-13;0,242;0,242;1;Latvia
13;EU;AstraZeneca;2021-03-14;0,03529999999999997;0,03529999999999997;2;Latvia
14;EU;AstraZeneca;2021-03-15;-0,5106;-0,2882142857142857;7;Latvia
15;EU;AstraZeneca;2021-03-16;0,1366;0,057325000000000015;4;Latvia
16;EU;AstraZeneca;2021-03-17;0,0;-0,048911331775701;1712;Latvia
17;EU;AstraZeneca;2021-03-18;0,0;0,12137223206667529;15237;Latvia
18;EU;AstraZeneca;2021-03-19;0,0;0,08421772198633756;10834;Latvia
19;EU;AstraZeneca;2021-03-20;0,0;-0,03964713046379635;5994;Latvia
20;EU;AstraZeneca;2021-03-21;0,0;-0,08786482958665692;4137;Latvia
21;EU;AstraZeneca;2021-03-22;0,1613;0,16750269882970661;12561;Latvia
22;EU;AstraZeneca;2021-03-23;0,0;0,031452325776658414;11910;Latvia
23;EU;AstraZeneca;2021-03-24;0,0;-0,01068311311165971;6887;Latvia
24;EU;AstraZeneca;2021-03-25;0,0;0,06393238589456308;8479;Latvia
25;EU;AstraZeneca;2021-03-26;0,0;0,020692387543252325;4335;Latvia
26;EU;AstraZeneca;2021-03-27;0,0;0,04507802919708016;2740;Latvia
27;EU;AstraZeneca;2021-03-28;0,0;0,03706101882613512;1806;Latvia
28;EU;AstraZeneca;2021-03-29;0,0;0,02630766000000003;5000;Latvia
29;EU;AstraZeneca;2021-03-30;0,0;-0,05021556048057854;8573;Latvia
30;EU;AstraZeneca;2021-03-31;0,0;0,0;0;Latvia
0;EU;AstraZeneca;2021-03-01;0,0;0,0;0;Lithuania
1;EU;AstraZeneca;2021-03-02;0,0;0,0;0;Lithuania
2;EU;AstraZeneca;2021-03-03;0,0;0,0;0;Lithuania
3;EU;AstraZeneca;2021-03-04;0,0;0,0;0;Lithuania
4;EU;AstraZeneca;2021-03-05;0,0;0,0;1;Lithuania
5;EU;AstraZeneca;2021-03-06;0,0;0,0;0;Lithuania
6;EU;AstraZeneca;2021-03-07;-0,6652;-0,6652;1;Lithuania
7;EU;AstraZeneca;2021-03-08;0,0;0,0;0;Lithuania
8;EU;AstraZeneca;2021-03-09;0,0;0,0;0;Lithuania
9;EU;AstraZeneca;2021-03-10;0,4404;0,4404;1;Lithuania
10;EU;AstraZeneca;2021-03-11;-0,148;-0,148;2;Lithuania
11;EU;AstraZeneca;2021-03-12;-0,125;-0,125;2;Lithuania
12;EU;AstraZeneca;2021-03-13;0,242;0,242;1;Lithuania
13;EU;AstraZeneca;2021-03-14;0,03529999999999997;0,03529999999999997;2;Lithuania
14;EU;AstraZeneca;2021-03-15;-0,5106;-0,2882142857142857;7;Lithuania
15;EU;AstraZeneca;2021-03-16;0,1366;0,057325000000000015;4;Lithuania
16;EU;AstraZeneca;2021-03-17;0,0;-0,048911331775701;1712;Lithuania
17;EU;AstraZeneca;2021-03-18;0,0;0,12137223206667529;15237;Lithuania
18;EU;AstraZeneca;2021-03-19;0,0;0,08421772198633756;10834;Lithuania
19;EU;AstraZeneca;2021-03-20;0,0;-0,03964713046379635;5994;Lithuania
20;EU;AstraZeneca;2021-03-21;0,0;-0,08786482958665692;4137;Lithuania
21;EU;AstraZeneca;2021-03-22;0,1613;0,16750269882970661;12561;Lithuania
22;EU;AstraZeneca;2021-03-23;0,0;0,031452325776658414;11910;Lithuania
23;EU;AstraZeneca;2021-03-24;0,0;-0,01068311311165971;6887;Lithuania
24;EU;AstraZeneca;2021-03-25;0,0;0,06393238589456308;8479;Lithuania
25;EU;AstraZeneca;2021-03-26;0,0;0,020692387543252325;4335;Lithuania
26;EU;AstraZeneca;2021-03-27;0,0;0,04507802919708016;2740;Lithuania
27;EU;AstraZeneca;2021-03-28;0,0;0,03706101882613512;1806;Lithuania
28;EU;AstraZeneca;2021-03-29;0,0;0,02630766000000003;5000;Lithuania
29;EU;AstraZeneca;2021-03-30;0,0;-0,05021556048057854;8573;Lithuania
30;EU;AstraZeneca;2021-03-31;0,0;0,0;0;Lithuania
0;EU;AstraZeneca;2021-03-01;0,0;0,0;0;Luxembourg
1;EU;AstraZeneca;2021-03-02;0,0;0,0;0;Luxembourg
2;EU;AstraZeneca;2021-03-03;0,0;0,0;0;Luxembourg
3;EU;AstraZeneca;2021-03-04;0,0;0,0;0;Luxembourg
4;EU;AstraZeneca;2021-03-05;0,0;0,0;1;Luxembourg
5;EU;AstraZeneca;2021-03-06;0,0;0,0;0;Luxembourg
6;EU;AstraZeneca;2021-03-07;-0,6652;-0,6652;1;Luxembourg
7;EU;AstraZeneca;2021-03-08;0,0;0,0;0;Luxembourg
8;EU;AstraZeneca;2021-03-09;0,0;0,0;0;Luxembourg
9;EU;AstraZeneca;2021-03-10;0,4404;0,4404;1;Luxembourg
10;EU;AstraZeneca;2021-03-11;-0,148;-0,148;2;Luxembourg
11;EU;AstraZeneca;2021-03-12;-0,125;-0,125;2;Luxembourg
12;EU;AstraZeneca;2021-03-13;0,242;0,242;1;Luxembourg
13;EU;AstraZeneca;2021-03-14;0,03529999999999997;0,03529999999999997;2;Luxembourg
14;EU;AstraZeneca;2021-03-15;-0,5106;-0,2882142857142857;7;Luxembourg
15;EU;AstraZeneca;2021-03-16;0,1366;0,057325000000000015;4;Luxembourg
16;EU;AstraZeneca;2021-03-17;0,0;-0,048911331775701;1712;Luxembourg
17;EU;AstraZeneca;2021-03-18;0,0;0,12137223206667529;15237;Luxembourg
18;EU;AstraZeneca;2021-03-19;0,0;0,08421772198633756;10834;Luxembourg
19;EU;AstraZeneca;2021-03-20;0,0;-0,03964713046379635;5994;Luxembourg
20;EU;AstraZeneca;2021-03-21;0,0;-0,08786482958665692;4137;Luxembourg
21;EU;AstraZeneca;2021-03-22;0,1613;0,16750269882970661;12561;Luxembourg
22;EU;AstraZeneca;2021-03-23;0,0;0,031452325776658414;11910;Luxembourg
23;EU;AstraZeneca;2021-03-24;0,0;-0,01068311311165971;6887;Luxembourg
24;EU;AstraZeneca;2021-03-25;0,0;0,06393238589456308;8479;Luxembourg
25;EU;AstraZeneca;2021-03-26;0,0;0,020692387543252325;4335;Luxembourg
26;EU;AstraZeneca;2021-03-27;0,0;0,04507802919708016;2740;Luxembourg
27;EU;AstraZeneca;2021-03-28;0,0;0,03706101882613512;1806;Luxembourg
28;EU;AstraZeneca;2021-03-29;0,0;0,02630766000000003;5000;Luxembourg
29;EU;AstraZeneca;2021-03-30;0,0;-0,05021556048057854;8573;Luxembourg
30;EU;AstraZeneca;2021-03-31;0,0;0,0;0;Luxembourg
0;EU;AstraZeneca;2021-03-01;0,0;0,0;0;Malta
1;EU;AstraZeneca;2021-03-02;0,0;0,0;0;Malta
2;EU;AstraZeneca;2021-03-03;0,0;0,0;0;Malta
3;EU;AstraZeneca;2021-03-04;0,0;0,0;0;Malta
4;EU;AstraZeneca;2021-03-05;0,0;0,0;1;Malta
5;EU;AstraZeneca;2021-03-06;0,0;0,0;0;Malta
6;EU;AstraZeneca;2021-03-07;-0,6652;-0,6652;1;Malta
7;EU;AstraZeneca;2021-03-08;0,0;0,0;0;Malta
8;EU;AstraZeneca;2021-03-09;0,0;0,0;0;Malta
9;EU;AstraZeneca;2021-03-10;0,4404;0,4404;1;Malta
10;EU;AstraZeneca;2021-03-11;-0,148;-0,148;2;Malta
11;EU;AstraZeneca;2021-03-12;-0,125;-0,125;2;Malta
12;EU;AstraZeneca;2021-03-13;0,242;0,242;1;Malta
13;EU;AstraZeneca;2021-03-14;0,03529999999999997;0,03529999999999997;2;Malta
14;EU;AstraZeneca;2021-03-15;-0,5106;-0,2882142857142857;7;Malta
15;EU;AstraZeneca;2021-03-16;0,1366;0,057325000000000015;4;Malta
16;EU;AstraZeneca;2021-03-17;0,0;-0,048911331775701;1712;Malta
17;EU;AstraZeneca;2021-03-18;0,0;0,12137223206667529;15237;Malta
18;EU;AstraZeneca;2021-03-19;0,0;0,08421772198633756;10834;Malta
19;EU;AstraZeneca;2021-03-20;0,0;-0,03964713046379635;5994;Malta
20;EU;AstraZeneca;2021-03-21;0,0;-0,08786482958665692;4137;Malta
21;EU;AstraZeneca;2021-03-22;0,1613;0,16750269882970661;12561;Malta
22;EU;AstraZeneca;2021-03-23;0,0;0,031452325776658414;11910;Malta
23;EU;AstraZeneca;2021-03-24;0,0;-0,01068311311165971;6887;Malta
24;EU;AstraZeneca;2021-03-25;0,0;0,06393238589456308;8479;Malta
25;EU;AstraZeneca;2021-03-26;0,0;0,020692387543252325;4335;Malta
26;EU;AstraZeneca;2021-03-27;0,0;0,04507802919708016;2740;Malta
27;EU;AstraZeneca;2021-03-28;0,0;0,03706101882613512;1806;Malta
28;EU;AstraZeneca;2021-03-29;0,0;0,02630766000000003;5000;Malta
29;EU;AstraZeneca;2021-03-30;0,0;-0,05021556048057854;8573;Malta
30;EU;AstraZeneca;2021-03-31;0,0;0,0;0;Malta
0;EU;AstraZeneca;2021-03-01;0,0;0,0;0;Netherlands
1;EU;AstraZeneca;2021-03-02;0,0;0,0;0;Netherlands
2;EU;AstraZeneca;2021-03-03;0,0;0,0;0;Netherlands
3;EU;AstraZeneca;2021-03-04;0,0;0,0;0;Netherlands
4;EU;AstraZeneca;2021-03-05;0,0;0,0;1;Netherlands
5;EU;AstraZeneca;2021-03-06;0,0;0,0;0;Netherlands
6;EU;AstraZeneca;2021-03-07;-0,6652;-0,6652;1;Netherlands
7;EU;AstraZeneca;2021-03-08;0,0;0,0;0;Netherlands
8;EU;AstraZeneca;2021-03-09;0,0;0,0;0;Netherlands
9;EU;AstraZeneca;2021-03-10;0,4404;0,4404;1;Netherlands
10;EU;AstraZeneca;2021-03-11;-0,148;-0,148;2;Netherlands
11;EU;AstraZeneca;2021-03-12;-0,125;-0,125;2;Netherlands
12;EU;AstraZeneca;2021-03-13;0,242;0,242;1;Netherlands
13;EU;AstraZeneca;2021-03-14;0,03529999999999997;0,03529999999999997;2;Netherlands
14;EU;AstraZeneca;2021-03-15;-0,5106;-0,2882142857142857;7;Netherlands
15;EU;AstraZeneca;2021-03-16;0,1366;0,057325000000000015;4;Netherlands
16;EU;AstraZeneca;2021-03-17;0,0;-0,048911331775701;1712;Netherlands
17;EU;AstraZeneca;2021-03-18;0,0;0,12137223206667529;15237;Netherlands
18;EU;AstraZeneca;2021-03-19;0,0;0,08421772198633756;10834;Netherlands
19;EU;AstraZeneca;2021-03-20;0,0;-0,03964713046379635;5994;Netherlands
20;EU;AstraZeneca;2021-03-21;0,0;-0,08786482958665692;4137;Netherlands
21;EU;AstraZeneca;2021-03-22;0,1613;0,16750269882970661;12561;Netherlands
22;EU;AstraZeneca;2021-03-23;0,0;0,031452325776658414;11910;Netherlands
23;EU;AstraZeneca;2021-03-24;0,0;-0,01068311311165971;6887;Netherlands
24;EU;AstraZeneca;2021-03-25;0,0;0,06393238589456308;8479;Netherlands
25;EU;AstraZeneca;2021-03-26;0,0;0,020692387543252325;4335;Netherlands
26;EU;AstraZeneca;2021-03-27;0,0;0,04507802919708016;2740;Netherlands
27;EU;AstraZeneca;2021-03-28;0,0;0,03706101882613512;1806;Netherlands
28;EU;AstraZeneca;2021-03-29;0,0;0,02630766000000003;5000;Netherlands
29;EU;AstraZeneca;2021-03-30;0,0;-0,05021556048057854;8573;Netherlands
30;EU;AstraZeneca;2021-03-31;0,0;0,0;0;Netherlands
0;EU;AstraZeneca;2021-03-01;0,0;0,0;0;Poland
1;EU;AstraZeneca;2021-03-02;0,0;0,0;0;Poland
2;EU;AstraZeneca;2021-03-03;0,0;0,0;0;Poland
3;EU;AstraZeneca;2021-03-04;0,0;0,0;0;Poland
4;EU;AstraZeneca;2021-03-05;0,0;0,0;1;Poland
5;EU;AstraZeneca;2021-03-06;0,0;0,0;0;Poland
6;EU;AstraZeneca;2021-03-07;-0,6652;-0,6652;1;Poland
7;EU;AstraZeneca;2021-03-08;0,0;0,0;0;Poland
8;EU;AstraZeneca;2021-03-09;0,0;0,0;0;Poland
9;EU;AstraZeneca;2021-03-10;0,4404;0,4404;1;Poland
10;EU;AstraZeneca;2021-03-11;-0,148;-0,148;2;Poland
11;EU;AstraZeneca;2021-03-12;-0,125;-0,125;2;Poland
12;EU;AstraZeneca;2021-03-13;0,242;0,242;1;Poland
13;EU;AstraZeneca;2021-03-14;0,03529999999999997;0,03529999999999997;2;Poland
14;EU;AstraZeneca;2021-03-15;-0,5106;-0,2882142857142857;7;Poland
15;EU;AstraZeneca;2021-03-16;0,1366;0,057325000000000015;4;Poland
16;EU;AstraZeneca;2021-03-17;0,0;-0,048911331775701;1712;Poland
17;EU;AstraZeneca;2021-03-18;0,0;0,12137223206667529;15237;Poland
18;EU;AstraZeneca;2021-03-19;0,0;0,08421772198633756;10834;Poland
19;EU;AstraZeneca;2021-03-20;0,0;-0,03964713046379635;5994;Poland
20;EU;AstraZeneca;2021-03-21;0,0;-0,08786482958665692;4137;Poland
21;EU;AstraZeneca;2021-03-22;0,1613;0,16750269882970661;12561;Poland
22;EU;AstraZeneca;2021-03-23;0,0;0,031452325776658414;11910;Poland
23;EU;AstraZeneca;2021-03-24;0,0;-0,01068311311165971;6887;Poland
24;EU;AstraZeneca;2021-03-25;0,0;0,06393238589456308;8479;Poland
25;EU;AstraZeneca;2021-03-26;0,0;0,020692387543252325;4335;Poland
26;EU;AstraZeneca;2021-03-27;0,0;0,04507802919708016;2740;Poland
27;EU;AstraZeneca;2021-03-28;0,0;0,03706101882613512;1806;Poland
28;EU;AstraZeneca;2021-03-29;0,0;0,02630766000000003;5000;Poland
29;EU;AstraZeneca;2021-03-30;0,0;-0,05021556048057854;8573;Poland
30;EU;AstraZeneca;2021-03-31;0,0;0,0;0;Poland
0;EU;AstraZeneca;2021-03-01;0,0;0,0;0;Portugal
1;EU;AstraZeneca;2021-03-02;0,0;0,0;0;Portugal
2;EU;AstraZeneca;2021-03-03;0,0;0,0;0;Portugal
3;EU;AstraZeneca;2021-03-04;0,0;0,0;0;Portugal
4;EU;AstraZeneca;2021-03-05;0,0;0,0;1;Portugal
5;EU;AstraZeneca;2021-03-06;0,0;0,0;0;Portugal
6;EU;AstraZeneca;2021-03-07;-0,6652;-0,6652;1;Portugal
7;EU;AstraZeneca;2021-03-08;0,0;0,0;0;Portugal
8;EU;AstraZeneca;2021-03-09;0,0;0,0;0;Portugal
9;EU;AstraZeneca;2021-03-10;0,4404;0,4404;1;Portugal
10;EU;AstraZeneca;2021-03-11;-0,148;-0,148;2;Portugal
11;EU;AstraZeneca;2021-03-12;-0,125;-0,125;2;Portugal
12;EU;AstraZeneca;2021-03-13;0,242;0,242;1;Portugal
13;EU;AstraZeneca;2021-03-14;0,03529999999999997;0,03529999999999997;2;Portugal
14;EU;AstraZeneca;2021-03-15;-0,5106;-0,2882142857142857;7;Portugal
15;EU;AstraZeneca;2021-03-16;0,1366;0,057325000000000015;4;Portugal
16;EU;AstraZeneca;2021-03-17;0,0;-0,048911331775701;1712;Portugal
17;EU;AstraZeneca;2021-03-18;0,0;0,12137223206667529;15237;Portugal
18;EU;AstraZeneca;2021-03-19;0,0;0,08421772198633756;10834;Portugal
19;EU;AstraZeneca;2021-03-20;0,0;-0,03964713046379635;5994;Portugal
20;EU;AstraZeneca;2021-03-21;0,0;-0,08786482958665692;4137;Portugal
21;EU;AstraZeneca;2021-03-22;0,1613;0,16750269882970661;12561;Portugal
22;EU;AstraZeneca;2021-03-23;0,0;0,031452325776658414;11910;Portugal
23;EU;AstraZeneca;2021-03-24;0,0;-0,01068311311165971;6887;Portugal
24;EU;AstraZeneca;2021-03-25;0,0;0,06393238589456308;8479;Portugal
25;EU;AstraZeneca;2021-03-26;0,0;0,020692387543252325;4335;Portugal
26;EU;AstraZeneca;2021-03-27;0,0;0,04507802919708016;2740;Portugal
27;EU;AstraZeneca;2021-03-28;0,0;0,03706101882613512;1806;Portugal
28;EU;AstraZeneca;2021-03-29;0,0;0,02630766000000003;5000;Portugal
29;EU;AstraZeneca;2021-03-30;0,0;-0,05021556048057854;8573;Portugal
